"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-05-07,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
6,0253(brokerage business),1998,531,6,0253(brokerage business),7618,677,6,0253(brokerage business),7514,663
7,0139(brokerage business),1416,386,7,0137(brokerage business),6616,164,7,0148(brokerage business),6352,818
8,0178(brokerage business),1241,184,8,0148(brokerage business),6374,874,8,0137(brokerage business),6149,161
9,0103(brokerage business),898,-345,9,0240(brokerage business),6052,8,9,0161(brokerage business),5533,10
10,0137(brokerage business),809,123,10,0161(brokerage business),5529,-3,10,0240(brokerage business),5033,19
11,0081(brokerage business),598,-38,11,0178(brokerage business),5131,-132,11,0178(brokerage business),5011,-125
12,0312(brokerage business),522,-120,12,0048(brokerage business),4876,-183,12,0048(brokerage business),4877,-183
13,0323(brokerage business),475,-522,13,0157(brokerage business),2702,111,13,0157(brokerage business),2631,107
14,0019(brokerage business),402,18,14,0103(brokerage business),2123,449,14,0103(brokerage business),2502,449
15,0048(brokerage business),384,26,15,0163(brokerage business),1093,65,15,0096(brokerage business),1097,71
16,0123(brokerage business),361,-569,16,0009(brokerage business),1073,37,16,0077(brokerage business),1073,0
17,0240(brokerage business),347,-81,17,0077(brokerage business),1069,-3,17,0123(brokerage business),750,0
18,0272(brokerage business),305,182,18,0171(brokerage business),1020,1,18,0042(brokerage business),688,0
19,0275(brokerage business),300,-563,19,0123(brokerage business),786,27,19,0019(brokerage business),576,126
20,0161(brokerage business),221,-387,20,0019(brokerage business),578,130,20,0003(brokerage business),544,181
Total,,29145,3547,Total,,121059,3255,Total,,120182,3194
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-05-07,
1,0004(brokerage business),142661,-21699,1,0004(brokerage business),227729,2358,1,0004(brokerage business),395186,1197
2,0163(brokerage business),124254,-24273,2,0148(brokerage business),213536,676,2,0058(brokerage business),178268,-516
3,0148(brokerage business),101688,-4096,3,0163(brokerage business),180406,807,3,0103(brokerage business),117679,3391
4,0253(brokerage business),61181,2414,4,0239(brokerage business),129830,1261,4,0163(brokerage business),116513,1079
5,0272(brokerage business),36435,-4623,5,0042(brokerage business),116235,843,5,0272(brokerage business),101173,7958
6,0081(brokerage business),31063,-8525,6,0103(brokerage business),80757,1443,6,0148(brokerage business),70174,1822
7,0259(brokerage business),22977,11680,7,0253(brokerage business),72020,4029,7,0096(brokerage business),54375,-559
8,0077(brokerage business),21470,9568,8,0272(brokerage business),69627,-969,8,0042(brokerage business),52317,2652
9,0103(brokerage business),18540,-18952,9,0335(brokerage business),69027,-2176,9,0275(brokerage business),49430,1917
10,0323(brokerage business),18003,4035,10,0009(brokerage business),46210,-1222,10,0277(brokerage business),45180,2447
11,0042(brokerage business),17779,7871,11,0059(brokerage business),36927,1643,11,0125(brokerage business),45106,2489
12,0275(brokerage business),17206,-13245,12,0082(brokerage business),36793,1322,12,0034(brokerage business),41488,-2692
13,0096(brokerage business),16633,4015,13,0081(brokerage business),31919,-877,13,0259(brokerage business),40489,-675
14,0151(brokerage business),16254,4974,14,0275(brokerage business),27370,-1725,14,0253(brokerage business),38522,1760
15,0034(brokerage business),15453,-5786,15,0268(brokerage business),26606,-538,15,0009(brokerage business),37372,-200
16,0240(brokerage business),14547,1929,16,0123(brokerage business),24342,3766,16,0082(brokerage business),35294,-86
17,0058(brokerage business),13880,-1015,17,0240(brokerage business),24329,-31,17,0123(brokerage business),33257,-276
18,0274(brokerage business),13799,420,18,0288(brokerage business),23185,444,18,0059(brokerage business),31423,-2074
19,0125(brokerage business),13040,2847,19,0323(brokerage business),22375,381,19,0002(brokerage business),31409,336
20,0308(brokerage business),12299,3848,20,0058(brokerage business),22093,-318,20,0305(brokerage business),27471,-18
Total,,729162,-48613,Total,,1481316,11117,Total,,1542126,19952
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,762728,249302,Name of FF Member/OSBP,317625,-11608,Name of FF Member/OSBP,317625,-11608,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2605,,,,,,,,,,2026-05-07,
1,0148(brokerage business),312,231,1,0004(brokerage business),1368,0,1,0148(brokerage business),1140,-108
2,0016(brokerage business),120,60,2,0148(brokerage business),1308,-204,2,0004(brokerage business),516,0
3,0103(brokerage business),84,24,3,0009(brokerage business),996,0,3,0253(brokerage business),456,-72
4,0019(brokerage business),72,72,4,0151(brokerage business),480,0,4,0244(brokerage business),444,-12
5,0042(brokerage business),72,0,5,0069(brokerage business),240,0,5,0163(brokerage business),408,0
6,0253(brokerage business),72,60,6,0349(brokerage business),240,-36,6,0125(brokerage business),240,0
7,0043(brokerage business),60,60,7,0253(brokerage business),120,0,7,0003(brokerage business),204,0
8,0312(brokerage business),36,36,8,0153(brokerage business),60,0,8,0049(brokerage business),180,-12
9,0349(brokerage business),36,24,9,0016(brokerage business),12,0,9,0275(brokerage business),132,0
10,0059(brokerage business),24,24,10,,,,10,0082(brokerage business),120,0
11,0076(brokerage business),24,12,11,,,,11,0186(brokerage business),120,0
12,0048(brokerage business),12,12,12,,,,12,0272(brokerage business),108,0
13,0049(brokerage business),12,12,13,,,,13,0103(brokerage business),96,-84
14,0137(brokerage business),12,10,14,,,,14,0240(brokerage business),96,0
15,0244(brokerage business),12,12,15,,,,15,0058(brokerage business),60,0
16,,,,16,,,,16,0123(brokerage business),60,0
17,,,,17,,,,17,0277(brokerage business),60,0
18,,,,18,,,,18,0295(brokerage business),60,0
19,,,,19,,,,19,0310(brokerage business),60,0
20,,,,20,,,,20,0312(brokerage business),60,-36
Total,,960,649,Total,,4824,-240,Total,,4620,-324
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2606,,,,,,,,,,2026-05-07,
1,0004(brokerage business),109048,12505,1,0004(brokerage business),13441,-506,1,0148(brokerage business),18699,-853
2,0163(brokerage business),73701,34414,2,0148(brokerage business),13216,-823,2,0004(brokerage business),13166,-1922
3,0148(brokerage business),49590,23894,3,0163(brokerage business),9590,-3863,3,0272(brokerage business),7267,66
4,0259(brokerage business),33173,22485,4,0103(brokerage business),7832,-1099,4,0151(brokerage business),5580,-95
5,0253(brokerage business),28603,12066,5,0253(brokerage business),5707,-86,5,0253(brokerage business),5297,-183
6,0081(brokerage business),28578,10220,6,0335(brokerage business),5546,65,6,0058(brokerage business),4786,-1197
7,0123(brokerage business),24025,8479,7,0288(brokerage business),5407,-128,7,0163(brokerage business),4781,-246
8,0298(brokerage business),20747,10229,8,0272(brokerage business),4854,-15,8,0034(brokerage business),4570,-551
9,0272(brokerage business),12067,5047,9,0240(brokerage business),4420,-143,9,0003(brokerage business),4512,-109
10,0275(brokerage business),9098,145,10,0034(brokerage business),3216,295,10,0240(brokerage business),4509,-728
11,0240(brokerage business),7401,1329,11,0268(brokerage business),2843,-100,11,0082(brokerage business),4346,-970
12,0103(brokerage business),4967,1191,12,0042(brokerage business),2472,-469,12,0338(brokerage business),4134,44
13,0034(brokerage business),4784,1883,13,0077(brokerage business),2414,152,13,0069(brokerage business),3498,515
14,0268(brokerage business),4591,952,14,0123(brokerage business),2309,121,14,0018(brokerage business),3174,-541
15,0082(brokerage business),4548,376,15,0007(brokerage business),2228,-27,15,0103(brokerage business),3110,-558
16,0186(brokerage business),4063,1142,16,0018(brokerage business),2009,35,16,0009(brokerage business),2697,2
17,0018(brokerage business),3586,1771,17,0082(brokerage business),1868,122,17,0372(brokerage business),2387,50
18,0137(brokerage business),3495,1287,18,0069(brokerage business),1860,-165,18,0125(brokerage business),2314,-394
19,0308(brokerage business),3456,1640,19,0323(brokerage business),1809,-151,19,0157(brokerage business),2227,-41
20,0288(brokerage business),3452,1455,20,0081(brokerage business),1804,-393,20,0153(brokerage business),2179,-461
Total,,432973,152510,Total,,94845,-7178,Total,,103233,-8172
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2607,,,,,,,,,,2026-05-07,
1,0004(brokerage business),22920,3478,1,0239(brokerage business),15418,-872,1,0004(brokerage business),23548,1073
2,0148(brokerage business),21811,9944,2,0148(brokerage business),14058,302,2,0148(brokerage business),9130,-287
3,0163(brokerage business),21156,6054,3,0123(brokerage business),7955,109,3,0157(brokerage business),5354,-11
4,0081(brokerage business),13755,5373,4,0335(brokerage business),7077,518,4,0253(brokerage business),5077,83
5,0123(brokerage business),12106,1699,5,0004(brokerage business),5267,-37,5,0058(brokerage business),4730,567
6,0275(brokerage business),9205,-1233,6,0272(brokerage business),4929,517,6,0082(brokerage business),4699,241
7,0253(brokerage business),8651,826,7,0084(brokerage business),4201,-56,7,0272(brokerage business),4251,-358
8,0259(brokerage business),5704,3579,8,0163(brokerage business),3922,-382,8,0003(brokerage business),3487,21
9,0082(brokerage business),4606,1836,9,0103(brokerage business),3604,220,9,0240(brokerage business),2367,-100
10,0069(brokerage business),2095,844,10,0253(brokerage business),2391,244,10,0275(brokerage business),2089,33
11,0096(brokerage business),2067,1170,11,0240(brokerage business),2312,-66,11,0338(brokerage business),2018,14
12,0239(brokerage business),1976,245,12,0003(brokerage business),2111,35,12,0123(brokerage business),1915,19
13,0034(brokerage business),1877,1568,13,0268(brokerage business),2094,145,13,0163(brokerage business),1829,-388
14,0298(brokerage business),1819,671,14,0288(brokerage business),1762,3,14,0069(brokerage business),1812,608
15,0272(brokerage business),1769,409,15,0323(brokerage business),1369,219,15,0136(brokerage business),1728,-5
16,0058(brokerage business),1760,1334,16,0007(brokerage business),1353,-2,16,0151(brokerage business),1718,125
17,0018(brokerage business),1737,774,17,0275(brokerage business),1266,62,17,0295(brokerage business),1442,394
18,0240(brokerage business),1502,-666,18,0308(brokerage business),1195,92,18,0316(brokerage business),1360,-2
19,0323(brokerage business),1457,547,19,0042(brokerage business),1096,159,19,0018(brokerage business),1192,-311
20,0310(brokerage business),1207,878,20,0096(brokerage business),1031,-103,20,0308(brokerage business),1181,96
Total,,139180,39330,Total,,84411,1107,Total,,80927,1812
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2606,,,,,,,,,,2026-05-07,
1,8004(brokerage business),17562,7397,1,8148(brokerage business),3895,360,1,8004(brokerage business),4410,58
2,8163(brokerage business),9410,2762,2,8004(brokerage business),3709,-810,2,8148(brokerage business),2997,-257
3,8148(brokerage business),8713,1042,3,8163(brokerage business),2377,-1134,3,8272(brokerage business),1801,-293
4,8253(brokerage business),5360,2691,4,8272(brokerage business),1843,452,4,8163(brokerage business),1459,-636
5,8272(brokerage business),4907,2293,5,8288(brokerage business),1414,76,5,8081(brokerage business),1427,591
6,8123(brokerage business),4070,-79,6,8081(brokerage business),1232,583,6,8253(brokerage business),1273,195
7,8009(brokerage business),2987,1857,7,8274(brokerage business),1163,-25,7,8103(brokerage business),1098,-104
8,8081(brokerage business),2428,675,8,8253(brokerage business),1152,-479,8,8274(brokerage business),1085,-55
9,8259(brokerage business),2219,486,9,8103(brokerage business),1137,-20,9,8042(brokerage business),1006,-107
10,8275(brokerage business),2175,530,10,8034(brokerage business),936,83,10,8123(brokerage business),882,-67
11,8186(brokerage business),2092,848,11,8153(brokerage business),839,-82,11,8254(brokerage business),784,4
12,8323(brokerage business),2088,1469,12,8254(brokerage business),817,1,12,8153(brokerage business),590,-65
13,8240(brokerage business),2011,790,13,8082(brokerage business),792,9,13,8034(brokerage business),575,-167
14,8298(brokerage business),1882,567,14,8268(brokerage business),614,-20,14,8161(brokerage business),564,95
15,8288(brokerage business),1822,478,15,8239(brokerage business),565,-2,15,8137(brokerage business),530,-129
16,8268(brokerage business),1573,192,16,8123(brokerage business),550,-125,16,8268(brokerage business),502,-265
17,8018(brokerage business),1441,745,17,8240(brokerage business),540,-96,17,8275(brokerage business),502,-75
18,8034(brokerage business),1386,177,18,8001(brokerage business),538,-150,18,8043(brokerage business),485,131
19,8137(brokerage business),1273,688,19,8244(brokerage business),492,-73,19,8288(brokerage business),474,-76
20,8042(brokerage business),1228,-163,20,8137(brokerage business),471,-106,20,8019(brokerage business),466,24
Total,,76627,25445,Total,,25076,-1558,Total,,22910,-1198
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：fuall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,867388,335792,Name of FF Member/OSBP,349783,8958,Name of FF Member/OSBP,349773,8958,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,10,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
