"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-15,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
6,0069(brokerage business),1741,-141,6,0069(brokerage business),3443,283,6,0103(brokerage business),3332,-26
7,0323(brokerage business),1563,-403,7,0323(brokerage business),3432,-12,7,0042(brokerage business),3200,-7
8,0308(brokerage business),1062,113,8,0163(brokerage business),2834,171,8,0139(brokerage business),3161,162
9,0081(brokerage business),980,-699,9,0096(brokerage business),2172,54,9,0249(brokerage business),3023,3
10,0018(brokerage business),735,496,10,0315(brokerage business),1837,0,10,0308(brokerage business),3001,323
11,0272(brokerage business),662,-1052,11,0007(brokerage business),1805,-30,11,0323(brokerage business),2887,435
12,0019(brokerage business),566,372,12,0059(brokerage business),1733,-41,12,0003(brokerage business),2345,3
13,0049(brokerage business),440,-40,13,0049(brokerage business),1557,199,13,0082(brokerage business),1877,56
14,0123(brokerage business),438,-448,14,0042(brokerage business),1537,2,14,0272(brokerage business),1810,48
15,0240(brokerage business),405,-169,15,0123(brokerage business),1436,-66,15,0275(brokerage business),1659,70
16,0003(brokerage business),353,302,16,0139(brokerage business),1327,0,16,0268(brokerage business),1505,97
17,0029(brokerage business),346,255,17,0103(brokerage business),1281,64,17,0163(brokerage business),1164,239
18,0259(brokerage business),332,-90,18,0003(brokerage business),1267,306,18,0261(brokerage business),1151,200
19,0268(brokerage business),314,-2268,19,0274(brokerage business),1224,3,19,0161(brokerage business),848,-1
20,0034(brokerage business),248,-611,20,0239(brokerage business),1169,-62,20,0008(brokerage business),800,57
Total,,33097,-7685,Total,,64937,2939,Total,,66110,2967
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2701,,,,,,,,,,2026-09-15,
1,0163(brokerage business),3181,-680,1,0034(brokerage business),5310,15,1,0148(brokerage business),10756,-176
2,0148(brokerage business),1361,-1807,2,0323(brokerage business),4533,74,2,0004(brokerage business),3339,204
3,0004(brokerage business),1256,509,3,0148(brokerage business),4357,5,3,0249(brokerage business),2421,0
4,0253(brokerage business),1247,-1127,4,0004(brokerage business),3706,24,4,0042(brokerage business),2405,-139
5,0308(brokerage business),1076,29,5,0049(brokerage business),2635,-4,5,0103(brokerage business),1818,-89
6,0323(brokerage business),946,-648,6,0069(brokerage business),2003,-53,6,0272(brokerage business),1728,36
7,0275(brokerage business),661,-71,7,0268(brokerage business),1865,-8,7,0139(brokerage business),1616,-4
8,0081(brokerage business),588,-412,8,0163(brokerage business),1224,-7,8,0275(brokerage business),1330,20
9,0240(brokerage business),539,-40,9,0007(brokerage business),854,52,9,0240(brokerage business),1143,261
10,0009(brokerage business),456,25,10,0272(brokerage business),835,22,10,0151(brokerage business),1006,-7
11,0259(brokerage business),436,-54,11,0042(brokerage business),826,-4,11,0029(brokerage business),937,29
12,0018(brokerage business),395,173,12,0240(brokerage business),816,76,12,0274(brokerage business),862,0
13,0103(brokerage business),294,141,13,0254(brokerage business),793,0,13,0268(brokerage business),830,-38
14,0123(brokerage business),294,-107,14,0139(brokerage business),693,-1,14,0163(brokerage business),802,46
15,0034(brokerage business),257,-101,15,0253(brokerage business),687,83,15,0311(brokerage business),671,-2
16,0272(brokerage business),256,-517,16,0081(brokerage business),639,6,16,0009(brokerage business),622,307
17,0058(brokerage business),206,-70,17,0169(brokerage business),626,-8,17,0137(brokerage business),555,0
18,0321(brokerage business),203,73,18,0096(brokerage business),521,-1,18,0153(brokerage business),551,14
19,0042(brokerage business),197,-363,19,0103(brokerage business),516,127,19,0082(brokerage business),536,-38
20,0069(brokerage business),153,-381,20,0008(brokerage business),503,1,20,0003(brokerage business),522,9
Total,,14002,-5428,Total,,33942,399,Total,,34450,433
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2702,,,,,,,,,,2026-09-15,
1,0004(brokerage business),1341,936,1,0034(brokerage business),2223,0,1,0004(brokerage business),2518,923
2,0163(brokerage business),806,-421,2,0004(brokerage business),1754,12,2,0277(brokerage business),2493,0
3,0103(brokerage business),495,-465,3,0049(brokerage business),1646,3,3,0103(brokerage business),1800,-233
4,0081(brokerage business),429,149,4,0148(brokerage business),1560,1,4,0148(brokerage business),1528,-46
5,0275(brokerage business),345,38,5,0069(brokerage business),983,14,5,0349(brokerage business),1163,22
6,0253(brokerage business),336,-409,6,0272(brokerage business),936,98,6,0163(brokerage business),1081,-25
7,0323(brokerage business),329,-295,7,0268(brokerage business),913,-3,7,0323(brokerage business),1070,-29
8,0018(brokerage business),283,160,8,0323(brokerage business),709,-6,8,0082(brokerage business),988,50
9,0148(brokerage business),203,-544,9,0007(brokerage business),701,0,9,0268(brokerage business),987,-30
10,0029(brokerage business),196,-15,10,0254(brokerage business),625,0,10,0261(brokerage business),700,0
11,0308(brokerage business),187,-250,11,0042(brokerage business),602,3,11,0042(brokerage business),531,1
12,0069(brokerage business),144,-143,12,0009(brokerage business),433,0,12,0153(brokerage business),446,0
13,0259(brokerage business),141,40,13,0315(brokerage business),421,0,13,0335(brokerage business),311,-6
14,0272(brokerage business),136,59,14,0372(brokerage business),417,-1,14,0069(brokerage business),295,-32
15,0123(brokerage business),116,-7,15,0082(brokerage business),381,2,15,0338(brokerage business),233,3
16,0271(brokerage business),102,-113,16,0253(brokerage business),376,4,16,0295(brokerage business),209,0
17,0086(brokerage business),100,48,17,0048(brokerage business),330,0,17,0029(brokerage business),193,-81
18,0003(brokerage business),95,45,18,0123(brokerage business),306,20,18,0115(brokerage business),186,0
19,0077(brokerage business),90,-131,19,0008(brokerage business),300,0,19,0025(brokerage business),180,0
20,0034(brokerage business),69,-14,20,0169(brokerage business),286,0,20,0308(brokerage business),179,3
Total,,5943,-1332,Total,,15902,147,Total,,17091,520
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2703,,,,,,,,,,2026-09-15,
1,0323(brokerage business),348,122,1,0148(brokerage business),2826,127,1,0148(brokerage business),2526,-6
2,0004(brokerage business),324,236,2,0004(brokerage business),1525,-135,2,0077(brokerage business),2348,0
3,0148(brokerage business),241,-169,3,0042(brokerage business),1088,2,3,0004(brokerage business),1710,131
4,0271(brokerage business),195,90,4,0268(brokerage business),1010,-1,4,0103(brokerage business),1681,181
5,0103(brokerage business),184,-202,5,0007(brokerage business),801,0,5,0069(brokerage business),1025,-5
6,0257(brokerage business),178,92,6,0069(brokerage business),759,0,6,0261(brokerage business),773,0
7,0081(brokerage business),143,-113,7,0240(brokerage business),679,15,7,0163(brokerage business),644,4
8,0259(brokerage business),142,-96,8,0082(brokerage business),674,1,8,0323(brokerage business),570,-265
9,0163(brokerage business),128,-292,9,0034(brokerage business),606,-1,9,0272(brokerage business),490,-69
10,0308(brokerage business),116,-74,10,0372(brokerage business),498,0,10,0269(brokerage business),392,-95
11,0269(brokerage business),95,-38,11,0315(brokerage business),419,0,11,0257(brokerage business),300,178
12,0333(brokerage business),94,-112,12,0272(brokerage business),392,4,12,0274(brokerage business),272,12
13,0275(brokerage business),89,-223,13,0051(brokerage business),337,0,13,0139(brokerage business),257,0
14,0240(brokerage business),87,-33,14,0123(brokerage business),316,0,14,0333(brokerage business),242,-24
15,0272(brokerage business),83,-34,15,0081(brokerage business),308,-2,15,0073(brokerage business),223,0
16,0034(brokerage business),75,-195,16,0177(brokerage business),304,0,16,0153(brokerage business),219,0
17,0139(brokerage business),75,16,17,0049(brokerage business),242,5,17,0177(brokerage business),218,0
18,0137(brokerage business),73,-40,18,0003(brokerage business),230,0,18,0308(brokerage business),159,88
19,0069(brokerage business),67,-682,19,0275(brokerage business),220,-1,19,0051(brokerage business),142,0
20,0253(brokerage business),65,44,20,0262(brokerage business),214,0,20,0171(brokerage business),130,0
Total,,2802,-1703,Total,,13448,14,Total,,14321,130
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：znall,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,508856,-75010,Name of FF Member/OSBP,280167,-17088,Name of FF Member/OSBP,280167,-17088,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2609,,,,,,,,,,2026-09-15,
1,0025(brokerage business),110,40,1,0272(brokerage business),1600,0,1,0139(brokerage business),1035,0
2,0004(brokerage business),100,-175,2,0004(brokerage business),1105,90,2,0272(brokerage business),800,0
3,0121(brokerage business),90,90,3,0058(brokerage business),980,0,3,0077(brokerage business),600,0
4,0048(brokerage business),85,85,4,0148(brokerage business),415,0,4,0311(brokerage business),440,50
5,0311(brokerage business),50,50,5,0059(brokerage business),305,0,5,0103(brokerage business),385,0
6,0069(brokerage business),45,0,6,0048(brokerage business),215,-85,6,0315(brokerage business),360,0
7,0275(brokerage business),30,-35,7,0069(brokerage business),200,0,7,0052(brokerage business),245,0
8,0299(brokerage business),15,15,8,0052(brokerage business),140,0,8,0148(brokerage business),235,0
9,0073(brokerage business),10,-30,9,0081(brokerage business),110,0,9,0253(brokerage business),185,0
10,0240(brokerage business),5,-25,10,0299(brokerage business),100,15,10,0069(brokerage business),180,-45
11,,,,11,0051(brokerage business),85,0,11,0059(brokerage business),175,0
12,,,,12,0240(brokerage business),35,0,12,0009(brokerage business),150,0
13,,,,13,0019(brokerage business),20,0,13,0049(brokerage business),145,0
14,,,,14,,,,14,0240(brokerage business),135,5
15,,,,15,,,,15,0121(brokerage business),90,90
16,,,,16,,,,16,0081(brokerage business),70,0
17,,,,17,,,,17,0025(brokerage business),60,-110
18,,,,18,,,,18,0038(brokerage business),20,0
Total,,540,15,Total,,5310,20,Total,,5310,-10
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2610,,,,,,,,,,2026-09-15,
1,0163(brokerage business),39481,-7359,1,0148(brokerage business),10795,-1426,1,0148(brokerage business),9441,10
2,0148(brokerage business),33035,-8832,2,0004(brokerage business),9533,-821,2,0139(brokerage business),6998,-713
3,0004(brokerage business),25560,-12183,3,0163(brokerage business),9455,-834,3,0004(brokerage business),5143,-945
4,0275(brokerage business),20721,-1266,4,0272(brokerage business),3477,-521,4,0272(brokerage business),4575,-663
5,0253(brokerage business),19718,-5924,5,0003(brokerage business),3020,111,5,0058(brokerage business),4462,-68
6,0272(brokerage business),11658,-1546,6,0019(brokerage business),2729,-184,6,0163(brokerage business),4320,695
7,0081(brokerage business),7362,-2894,7,0275(brokerage business),2725,-424,7,0315(brokerage business),3181,-216
8,0123(brokerage business),7263,340,8,0139(brokerage business),2692,-43,8,0042(brokerage business),2661,-232
9,0096(brokerage business),5620,-622,9,0308(brokerage business),2628,-139,9,0253(brokerage business),2578,404
10,0259(brokerage business),5549,-3155,10,0323(brokerage business),2307,-218,10,0052(brokerage business),2256,-88
11,0308(brokerage business),5199,1235,11,0184(brokerage business),2131,26,11,0049(brokerage business),2097,-1006
12,0240(brokerage business),3538,265,12,0239(brokerage business),2123,-115,12,0003(brokerage business),2084,-491
13,0298(brokerage business),2812,-1228,13,0240(brokerage business),1936,-384,13,0082(brokerage business),2049,-192
14,0139(brokerage business),2674,555,14,0123(brokerage business),1750,-28,14,0059(brokerage business),1967,-359
15,0049(brokerage business),2520,-536,15,0082(brokerage business),1706,-145,15,0096(brokerage business),1880,-319
16,0161(brokerage business),2447,546,16,0049(brokerage business),1661,164,16,0025(brokerage business),1777,-6
17,0034(brokerage business),2381,-730,17,0274(brokerage business),1653,-101,17,0103(brokerage business),1762,-491
18,0268(brokerage business),2303,-547,18,0372(brokerage business),1581,-102,18,0069(brokerage business),1687,-157
19,0058(brokerage business),2192,-463,19,0253(brokerage business),1436,-994,19,0240(brokerage business),1633,-870
20,0069(brokerage business),1930,-2064,20,0069(brokerage business),1363,-66,20,0136(brokerage business),1548,-128
Total,,203963,-46408,Total,,66701,-6244,Total,,64099,-5835
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2611,,,,,,,,,,2026-09-15,
1,0148(brokerage business),31235,1891,1,0239(brokerage business),22429,981,1,0148(brokerage business),12936,1359
2,0275(brokerage business),25648,1722,2,0148(brokerage business),15846,-2592,2,0272(brokerage business),7120,-210
3,0163(brokerage business),24469,2906,3,0004(brokerage business),13812,1848,3,0004(brokerage business),5994,-1697
4,0004(brokerage business),18395,1047,4,0272(brokerage business),7982,-591,4,0058(brokerage business),5988,-384
5,0253(brokerage business),14039,258,5,0163(brokerage business),7761,-546,5,0308(brokerage business),4871,-181
6,0081(brokerage business),7297,-685,6,0123(brokerage business),4655,-223,6,0069(brokerage business),4652,-193
7,0123(brokerage business),7016,-431,7,0335(brokerage business),3397,-2172,7,0315(brokerage business),3995,38
8,0308(brokerage business),4675,1009,8,0184(brokerage business),2883,0,8,0163(brokerage business),3713,1165
9,0272(brokerage business),3849,1056,9,0268(brokerage business),2491,28,9,0077(brokerage business),3472,-257
10,0259(brokerage business),3385,318,10,0274(brokerage business),2271,182,10,0139(brokerage business),3028,-111
11,0335(brokerage business),2926,511,11,0308(brokerage business),2197,-268,11,0059(brokerage business),3018,-134
12,0049(brokerage business),2905,1350,12,0084(brokerage business),2191,-69,12,0003(brokerage business),3002,28
13,0042(brokerage business),2669,608,13,0139(brokerage business),2160,45,13,0323(brokerage business),2913,-542
14,0240(brokerage business),2570,173,14,0240(brokerage business),1960,-371,14,0321(brokerage business),2783,-131
15,0034(brokerage business),2448,58,15,0323(brokerage business),1679,18,15,0253(brokerage business),2769,-232
