"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-11,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
5,0081(brokerage business),5349,3405,5,0163(brokerage business),2000,131,5,0103(brokerage business),1976,-1489
6,0240(brokerage business),3726,1609,6,0148(brokerage business),1943,-224,6,0163(brokerage business),1612,49
7,0253(brokerage business),3676,-320,7,0298(brokerage business),1535,-71,7,0059(brokerage business),1401,-186
8,0123(brokerage business),3100,1464,8,0034(brokerage business),1467,-134,8,0268(brokerage business),1289,-538
9,0103(brokerage business),2673,1927,9,0272(brokerage business),1206,-427,9,0029(brokerage business),1250,274
10,0268(brokerage business),2647,1250,10,0003(brokerage business),1165,4,10,0019(brokerage business),1219,-498
11,0272(brokerage business),2340,931,11,0323(brokerage business),1095,-1083,11,0139(brokerage business),1061,-66
12,0298(brokerage business),2260,291,12,0018(brokerage business),1003,-69,12,0003(brokerage business),1043,248
13,0323(brokerage business),2047,1358,13,0327(brokerage business),998,-76,13,0272(brokerage business),1014,47
14,0059(brokerage business),1838,713,14,0288(brokerage business),975,-482,14,0161(brokerage business),1002,487
15,0288(brokerage business),1644,278,15,0103(brokerage business),965,-304,15,0253(brokerage business),964,-238
16,0151(brokerage business),1612,666,16,0161(brokerage business),934,46,16,0259(brokerage business),960,-33
17,0186(brokerage business),1585,414,17,0275(brokerage business),933,-147,17,0081(brokerage business),880,-125
18,0161(brokerage business),1549,961,18,0029(brokerage business),915,870,18,0274(brokerage business),836,-217
19,0034(brokerage business),1496,315,19,0151(brokerage business),872,-249,19,0321(brokerage business),822,-311
20,0019(brokerage business),1424,749,20,0137(brokerage business),809,-325,20,0049(brokerage business),808,151
Total,,87363,30686,Total,,29247,-4074,Total,,35085,-5701
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2611,,,,,,,,,,2026-09-11,
1,0163(brokerage business),12308,906,1,0272(brokerage business),14765,-1210,1,0004(brokerage business),8803,263
2,0148(brokerage business),8230,3530,2,0323(brokerage business),11575,1364,2,0323(brokerage business),8475,-47
3,0004(brokerage business),4884,2545,3,0082(brokerage business),10695,-21,3,0151(brokerage business),8066,264
4,0275(brokerage business),4768,2788,4,0151(brokerage business),8218,1288,4,0148(brokerage business),7815,188
5,0253(brokerage business),3586,1506,5,0253(brokerage business),6595,356,5,0240(brokerage business),7638,344
6,0268(brokerage business),3353,1494,6,0240(brokerage business),6550,-89,6,0163(brokerage business),6484,4
7,0240(brokerage business),3277,1988,7,0004(brokerage business),6364,61,7,0178(brokerage business),6066,160
8,0161(brokerage business),3102,1532,8,0178(brokerage business),6211,279,8,0161(brokerage business),4949,-202
9,0151(brokerage business),2316,1705,9,0161(brokerage business),4603,10,9,0253(brokerage business),4464,-428
10,0049(brokerage business),2170,-1676,10,0163(brokerage business),3565,-40,10,0103(brokerage business),4038,-90
11,0123(brokerage business),2123,1172,11,0077(brokerage business),3364,415,11,0268(brokerage business),3990,-920
12,0009(brokerage business),1955,731,12,0048(brokerage business),2133,73,12,0019(brokerage business),3698,76
13,0272(brokerage business),1724,1094,13,0268(brokerage business),2009,-115,13,0335(brokerage business),2750,35
14,0058(brokerage business),1692,1256,14,0308(brokerage business),1603,-4,14,0048(brokerage business),2168,110
15,0081(brokerage business),1593,231,15,0034(brokerage business),1521,49,15,0058(brokerage business),1741,1028
16,0178(brokerage business),1557,-292,16,0009(brokerage business),1121,390,16,0275(brokerage business),1510,216
17,0323(brokerage business),1553,-109,17,0123(brokerage business),819,40,17,0274(brokerage business),1450,292
18,0288(brokerage business),1201,890,18,0103(brokerage business),815,-52,18,0288(brokerage business),1391,416
19,0082(brokerage business),1052,924,19,0148(brokerage business),644,0,19,0082(brokerage business),1040,29
20,0069(brokerage business),890,521,20,0277(brokerage business),622,250,20,0123(brokerage business),1031,-67
Total,,63334,22736,Total,,93792,3044,Total,,87567,1671
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2612,,,,,,,,,,2026-09-11,
1,0148(brokerage business),4651,1439,1,0323(brokerage business),8008,0,1,0323(brokerage business),8252,8
2,0163(brokerage business),4131,908,2,0151(brokerage business),6249,199,2,0151(brokerage business),6245,-2
3,0272(brokerage business),3541,1684,3,0240(brokerage business),4985,107,3,0240(brokerage business),5501,118
4,0009(brokerage business),2952,2236,4,0161(brokerage business),4548,13,4,0161(brokerage business),4599,12
5,0161(brokerage business),1889,924,5,0268(brokerage business),4194,12,5,0004(brokerage business),4131,336
6,0004(brokerage business),1188,642,6,0178(brokerage business),3730,393,6,0268(brokerage business),4033,-89
7,0081(brokerage business),1136,545,7,0163(brokerage business),3664,-101,7,0178(brokerage business),3776,389
8,0178(brokerage business),794,159,8,0004(brokerage business),3382,96,8,0163(brokerage business),3745,34
9,0288(brokerage business),771,721,9,0272(brokerage business),3254,280,9,0253(brokerage business),2988,-8
10,0240(brokerage business),753,158,10,0253(brokerage business),2624,-14,10,0103(brokerage business),1931,30
11,0029(brokerage business),751,505,11,0048(brokerage business),1812,24,11,0048(brokerage business),1918,14
12,0253(brokerage business),686,52,12,0059(brokerage business),1764,-183,12,0059(brokerage business),1783,-183
13,0268(brokerage business),605,-302,13,0082(brokerage business),1752,102,13,0009(brokerage business),1720,1626
14,0151(brokerage business),563,38,14,0034(brokerage business),1623,2,14,0335(brokerage business),1596,-15
15,0123(brokerage business),517,-26,15,0288(brokerage business),1445,630,15,0148(brokerage business),836,-990
16,0349(brokerage business),450,450,16,0139(brokerage business),1353,-6,16,0123(brokerage business),793,31
17,0048(brokerage business),410,248,17,0095(brokerage business),571,1,17,0272(brokerage business),536,209
18,0323(brokerage business),394,-173,18,0148(brokerage business),472,91,18,0288(brokerage business),420,1
19,0059(brokerage business),382,28,19,0349(brokerage business),452,450,19,0043(brokerage business),389,-3
20,0067(brokerage business),347,181,20,0009(brokerage business),426,-490,20,0153(brokerage business),338,0
Total,,26911,10417,Total,,56308,1606,Total,,55530,1518
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2701,,,,,,,,,,2026-09-11,
1,0004(brokerage business),95233,26982,1,0004(brokerage business),18731,390,1,0148(brokerage business),26283,5666
2,0163(brokerage business),63952,33637,2,0034(brokerage business),13786,672,2,0004(brokerage business),26228,3945
3,0148(brokerage business),45499,21129,3,0148(brokerage business),13545,1943,3,0103(brokerage business),17355,619
4,0275(brokerage business),21963,6320,4,0163(brokerage business),10475,3682,4,0335(brokerage business),12167,1034
5,0253(brokerage business),19355,9780,5,0082(brokerage business),9181,-1545,5,0163(brokerage business),10063,2040
6,0272(brokerage business),13320,4741,6,0077(brokerage business),7161,-67,6,0253(brokerage business),8853,1511
7,0081(brokerage business),11584,6652,7,0123(brokerage business),6477,-25,7,0272(brokerage business),7340,-288
8,0240(brokerage business),11228,2450,8,0323(brokerage business),5576,1139,8,0059(brokerage business),6456,-621
9,0059(brokerage business),10226,1108,9,0103(brokerage business),5330,362,9,0268(brokerage business),6429,751
10,0268(brokerage business),9201,4337,10,0288(brokerage business),5223,539,10,0082(brokerage business),5220,936
11,0298(brokerage business),8854,2916,11,0253(brokerage business),4977,66,11,0288(brokerage business),4521,1266
12,0186(brokerage business),8633,2067,12,0116(brokerage business),4700,-11,12,0240(brokerage business),3882,885
13,0103(brokerage business),7135,2829,13,0272(brokerage business),4477,396,13,0058(brokerage business),3628,-227
14,0034(brokerage business),6817,3426,14,0268(brokerage business),3873,1152,14,0034(brokerage business),3595,359
15,0019(brokerage business),6289,3312,15,0003(brokerage business),3647,50,15,0003(brokerage business),3002,-2779
16,0151(brokerage business),6123,3330,16,0275(brokerage business),3517,968,16,0151(brokerage business),2924,-311
17,0335(brokerage business),5792,3936,17,0298(brokerage business),3492,1356,17,0069(brokerage business),2859,118
18,0082(brokerage business),5757,4454,18,0240(brokerage business),3236,845,18,0123(brokerage business),2783,-274
19,0308(brokerage business),5235,1984,19,0161(brokerage business),3099,442,19,0274(brokerage business),2639,210
20,0259(brokerage business),5227,3017,20,0139(brokerage business),3069,991,20,0007(brokerage business),2568,1043
Total,,367423,148407,Total,,133572,13345,Total,,158795,15883
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：adall,,,,,,,2026-09-11,,,,
Name of FF Member/OSBP,29978,7602,Name of FF Member/OSBP,24795,-276,Name of FF Member/OSBP,24795,-276,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2609,,,,,,,,,,2026-09-11,
1,0004(brokerage business),30,9,1,0018(brokerage business),180,0,1,0275(brokerage business),186,0
2,0272(brokerage business),30,30,2,0148(brokerage business),135,0,2,0123(brokerage business),81,0
3,,,,3,0320(brokerage business),123,0,3,0004(brokerage business),69,-30
4,,,,4,0004(brokerage business),33,0,4,0103(brokerage business),63,0
5,,,,5,0163(brokerage business),9,0,5,0169(brokerage business),33,0
6,,,,6,0125(brokerage business),6,0,6,0277(brokerage business),27,0
7,,,,7,0272(brokerage business),3,-30,7,0153(brokerage business),18,0
8,,,,8,,,,8,0139(brokerage business),12,0
Total,,60,39,Total,,489,-30,Total,,489,-30
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2610,,,,,,,,,,2026-09-11,
1,0163(brokerage business),700,276,1,0123(brokerage business),460,64,1,0123(brokerage business),454,-20
2,0123(brokerage business),520,487,2,0253(brokerage business),384,49,2,0275(brokerage business),376,7
3,0004(brokerage business),511,269,3,0004(brokerage business),367,-227,3,0139(brokerage business),372,-10
4,0148(brokerage business),319,192,4,0139(brokerage business),319,0,4,0253(brokerage business),351,-31
5,0253(brokerage business),232,150,5,0323(brokerage business),300,-49,5,0323(brokerage business),319,0
6,0137(brokerage business),162,85,6,0009(brokerage business),295,0,6,0048(brokerage business),304,0
7,0275(brokerage business),125,40,7,0275(brokerage business),292,8,7,0009(brokerage business),292,-50
8,0008(brokerage business),110,80,8,0257(brokerage business),288,-10,8,0257(brokerage business),290,-4
9,0257(brokerage business),110,17,9,0048(brokerage business),285,0,9,0096(brokerage business),276,0
10,0096(brokerage business),106,32,10,0008(brokerage business),272,-18,10,0008(brokerage business),272,-18
11,0009(brokerage business),100,82,11,0137(brokerage business),271,-7,11,0004(brokerage business),269,24
12,0349(brokerage business),83,7,12,0096(brokerage business),270,0,12,0137(brokerage business),255,-3
13,0268(brokerage business),70,-46,13,0034(brokerage business),257,-5,13,0163(brokerage business),141,-10
14,0323(brokerage business),65,56,14,0148(brokerage business),149,49,14,0272(brokerage business),133,-3
15,0139(brokerage business),64,58,15,0272(brokerage business),106,5,15,0103(brokerage business),93,-10
16,0059(brokerage business),57,10,16,0163(brokerage business),96,-22,16,0349(brokerage business),85,-57
17,0299(brokerage business),45,44,17,0268(brokerage business),36,30,17,0148(brokerage business),78,-10
18,0048(brokerage business),42,8,18,0069(brokerage business),30,0,18,0335(brokerage business),49,-3
19,0043(brokerage business),39,39,19,0277(brokerage business),24,0,19,0268(brokerage business),32,-30
20,0138(brokerage business),32,-3,20,0095(brokerage business),20,1,20,0277(brokerage business),30,0
Total,,3492,1883,Total,,4521,-132,Total,,4471,-228
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2611,,,,,,,,,,2026-09-11,
1,0163(brokerage business),3118,848,1,0323(brokerage business),1986,42,1,0323(brokerage business),1901,2
2,0004(brokerage business),2081,551,2,0123(brokerage business),1823,-10,2,0139(brokerage business),1675,0
3,0081(brokerage business),1894,556,3,0139(brokerage business),1388,-24,3,0123(brokerage business),1653,-45
4,0257(brokerage business),1576,740,4,0148(brokerage business),1304,38,4,0253(brokerage business),1301,-4
5,0253(brokerage business),1164,111,5,0253(brokerage business),1235,44,5,0004(brokerage business),1287,-177
6,0123(brokerage business),1093,-32,6,0048(brokerage business),1215,78,6,0048(brokerage business),1201,78
7,0008(brokerage business),1040,-250,7,0257(brokerage business),1195,4,7,0272(brokerage business),1200,348
8,0275(brokerage business),917,19,8,0009(brokerage business),1059,127,8,0257(brokerage business),1196,-16
9,0148(brokerage business),819,266,9,0137(brokerage business),1012,-24,9,0009(brokerage business),1056,136
10,0048(brokerage business),656,-156,10,0163(brokerage business),1006,-71,10,0137(brokerage business),1029,4
11,0272(brokerage business),549,128,11,0096(brokerage business),1005,0,11,0096(brokerage business),1013,0
12,0139(brokerage business),464,-142,12,0275(brokerage business),921,12,12,0008(brokerage business),899,0
13,0151(brokerage business),436,425,13,0008(brokerage business),893,-6,13,0275(brokerage business),885,-1
14,0069(brokerage business),326,52,14,0034(brokerage business),394,-38,14,0268(brokerage business),546,45
15,0009(brokerage business),293,230,15,0004(brokerage business),386,-18,15,0148(brokerage business),450,-7
16,0096(brokerage business),272,-211,16,0082(brokerage business),194,-53,16,0067(brokerage business),301,1
17,0067(brokerage business),262,49,17,0320(brokerage business),174,139,17,0018(brokerage business),194,-7
18,0137(brokerage business),250,129,18,0288(brokerage business),124,-2,18,0103(brokerage business),168,44
19,0298(brokerage business),151,69,19,0067(brokerage business),119,47,19,0163(brokerage business),158,-105
