"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-10,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2610,,,,,,,,,,2026-09-10,
1,0163(brokerage business),12821,-10308,1,0004(brokerage business),3936,-600,1,0148(brokerage business),8513,-1154
2,0004(brokerage business),8886,-15128,2,0082(brokerage business),3188,-57,2,0004(brokerage business),7171,-646
3,0148(brokerage business),6575,-12058,3,0096(brokerage business),2489,-74,3,0103(brokerage business),3465,-125
4,0275(brokerage business),5440,-3125,4,0253(brokerage business),2353,-681,4,0323(brokerage business),2298,181
5,0253(brokerage business),3996,-2175,5,0323(brokerage business),2178,-146,5,0151(brokerage business),2222,-225
6,0240(brokerage business),2117,-2481,6,0148(brokerage business),2167,-601,6,0268(brokerage business),1827,-98
7,0298(brokerage business),1969,-1797,7,0163(brokerage business),1869,-1453,7,0019(brokerage business),1717,-333
8,0081(brokerage business),1944,-3578,8,0272(brokerage business),1633,-127,8,0059(brokerage business),1587,-350
9,0123(brokerage business),1636,-813,9,0298(brokerage business),1606,-213,9,0163(brokerage business),1563,-330
10,0272(brokerage business),1409,-5034,10,0034(brokerage business),1601,-331,10,0253(brokerage business),1202,-99
11,0268(brokerage business),1397,-2881,11,0288(brokerage business),1457,-229,11,0321(brokerage business),1133,-10
12,0288(brokerage business),1366,-1377,12,0103(brokerage business),1269,-275,12,0139(brokerage business),1127,-26
13,0034(brokerage business),1181,-968,13,0003(brokerage business),1161,-11,13,0274(brokerage business),1053,-444
14,0186(brokerage business),1171,-1173,14,0137(brokerage business),1134,-287,14,0240(brokerage business),1033,-255
15,0059(brokerage business),1125,-1495,15,0151(brokerage business),1121,-169,15,0081(brokerage business),1005,-260
16,0151(brokerage business),946,-1097,16,0275(brokerage business),1080,-64,16,0259(brokerage business),993,-13
17,0069(brokerage business),923,-464,17,0327(brokerage business),1074,-9,17,0029(brokerage business),976,118
18,0308(brokerage business),869,-1533,18,0018(brokerage business),1072,-332,18,0272(brokerage business),967,-340
19,0137(brokerage business),849,-1128,19,0058(brokerage business),1020,-92,19,0288(brokerage business),897,-385
20,0029(brokerage business),756,-422,20,0081(brokerage business),923,-102,20,0275(brokerage business),862,-582
Total,,57376,-69035,Total,,34331,-5853,Total,,41611,-5376
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2611,,,,,,,,,,2026-09-10,
1,0163(brokerage business),11402,-1266,1,0272(brokerage business),15975,-336,1,0004(brokerage business),8540,-20
2,0148(brokerage business),4700,-1075,2,0082(brokerage business),10716,2,2,0323(brokerage business),8522,22
3,0049(brokerage business),3846,885,3,0323(brokerage business),10211,1034,3,0151(brokerage business),7802,33
4,0004(brokerage business),2339,-5495,4,0151(brokerage business),6930,-6,4,0148(brokerage business),7627,-1769
5,0253(brokerage business),2080,-1183,5,0240(brokerage business),6639,139,5,0240(brokerage business),7294,-68
6,0275(brokerage business),1980,-6804,6,0004(brokerage business),6303,-15,6,0163(brokerage business),6480,-774
7,0268(brokerage business),1859,-956,7,0253(brokerage business),6239,-236,7,0178(brokerage business),5906,667
8,0178(brokerage business),1849,219,8,0178(brokerage business),5932,776,8,0161(brokerage business),5151,7
9,0323(brokerage business),1662,1362,9,0161(brokerage business),4593,1,9,0268(brokerage business),4910,-372
10,0161(brokerage business),1570,-1399,10,0163(brokerage business),3605,-222,10,0253(brokerage business),4892,-26
11,0274(brokerage business),1475,1182,11,0077(brokerage business),2949,5,11,0103(brokerage business),4128,-24
12,0081(brokerage business),1362,-911,12,0268(brokerage business),2124,-761,12,0019(brokerage business),3622,49
13,0240(brokerage business),1289,-726,13,0048(brokerage business),2060,-304,13,0335(brokerage business),2715,44
14,0009(brokerage business),1224,-1065,14,0308(brokerage business),1607,33,14,0048(brokerage business),2058,-56
15,0059(brokerage business),1002,-896,15,0034(brokerage business),1472,-8,15,0275(brokerage business),1294,217
16,0123(brokerage business),951,-4428,16,0103(brokerage business),867,118,16,0274(brokerage business),1158,1044
17,0048(brokerage business),718,-104,17,0123(brokerage business),779,-33,17,0123(brokerage business),1098,-50
18,0272(brokerage business),630,-687,18,0139(brokerage business),737,-17,18,0082(brokerage business),1011,70
19,0151(brokerage business),611,-1224,19,0009(brokerage business),731,-32,19,0288(brokerage business),975,-32
20,0067(brokerage business),502,151,20,0137(brokerage business),730,-241,20,0081(brokerage business),838,150
Total,,43051,-24420,Total,,91199,-103,Total,,86021,-888
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2612,,,,,,,,,,2026-09-10,
1,0163(brokerage business),3223,638,1,0323(brokerage business),8008,-1,1,0323(brokerage business),8244,0
2,0148(brokerage business),3212,2379,2,0151(brokerage business),6050,-7,2,0151(brokerage business),6247,0
3,0272(brokerage business),1857,842,3,0240(brokerage business),4878,103,3,0240(brokerage business),5383,122
4,0161(brokerage business),965,-424,4,0161(brokerage business),4535,20,4,0161(brokerage business),4587,-21
5,0268(brokerage business),907,216,5,0268(brokerage business),4182,19,5,0268(brokerage business),4122,-18
6,0103(brokerage business),828,-183,6,0163(brokerage business),3765,-229,6,0004(brokerage business),3795,87
7,0009(brokerage business),716,-228,7,0178(brokerage business),3337,318,7,0163(brokerage business),3711,144
8,0178(brokerage business),635,-263,8,0004(brokerage business),3286,-95,8,0178(brokerage business),3387,317
9,0253(brokerage business),634,150,9,0272(brokerage business),2974,-18,9,0253(brokerage business),2996,18
10,0240(brokerage business),595,12,10,0253(brokerage business),2638,0,10,0059(brokerage business),1966,-63
11,0081(brokerage business),591,-371,11,0059(brokerage business),1947,-75,11,0048(brokerage business),1904,-65
12,0323(brokerage business),567,190,12,0048(brokerage business),1788,-65,12,0103(brokerage business),1901,822
13,0004(brokerage business),546,-367,13,0082(brokerage business),1650,0,13,0148(brokerage business),1826,-2236
14,0123(brokerage business),543,-352,14,0034(brokerage business),1621,9,14,0335(brokerage business),1611,291
15,0151(brokerage business),525,-36,15,0139(brokerage business),1359,6,15,0123(brokerage business),762,31
16,0003(brokerage business),450,-42,16,0009(brokerage business),916,-314,16,0288(brokerage business),419,22
17,0059(brokerage business),354,-21,17,0288(brokerage business),815,16,17,0003(brokerage business),393,150
18,0141(brokerage business),319,25,18,0029(brokerage business),599,244,18,0043(brokerage business),392,4
19,0335(brokerage business),291,-80,19,0095(brokerage business),570,-1,19,0153(brokerage business),338,0
20,0238(brokerage business),265,39,20,0148(brokerage business),381,-30,20,0272(brokerage business),327,75
Total,,18023,2124,Total,,55299,-100,Total,,54311,-320
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2701,,,,,,,,,,2026-09-10,
1,0004(brokerage business),68251,-18765,1,0004(brokerage business),18341,-756,1,0004(brokerage business),22283,1523
2,0163(brokerage business),30315,-9489,2,0034(brokerage business),13114,26,2,0148(brokerage business),20617,1291
3,0148(brokerage business),24370,-6800,3,0148(brokerage business),11602,319,3,0103(brokerage business),16736,148
4,0275(brokerage business),15643,-1517,4,0082(brokerage business),10726,-38,4,0335(brokerage business),11133,751
5,0253(brokerage business),9575,-1076,5,0077(brokerage business),7228,-26,5,0163(brokerage business),8023,680
6,0059(brokerage business),9118,1099,6,0163(brokerage business),6793,1525,6,0272(brokerage business),7628,-758
7,0240(brokerage business),8778,-2330,7,0123(brokerage business),6502,1061,7,0253(brokerage business),7342,341
8,0272(brokerage business),8579,-2635,8,0103(brokerage business),4968,306,8,0059(brokerage business),7077,1986
9,0186(brokerage business),6566,-387,9,0253(brokerage business),4911,-200,9,0003(brokerage business),5781,-396
10,0298(brokerage business),5938,562,10,0116(brokerage business),4711,26,10,0268(brokerage business),5678,-39
11,0081(brokerage business),4932,-2623,11,0288(brokerage business),4684,361,11,0082(brokerage business),4284,173
12,0268(brokerage business),4864,-4490,12,0323(brokerage business),4437,-24,12,0058(brokerage business),3855,210
13,0103(brokerage business),4306,-2604,13,0272(brokerage business),4081,-801,13,0288(brokerage business),3255,45
14,0123(brokerage business),4106,-92,14,0003(brokerage business),3597,286,14,0034(brokerage business),3236,171
15,0274(brokerage business),3775,344,15,0096(brokerage business),2950,87,15,0151(brokerage business),3235,164
16,0034(brokerage business),3391,-1643,16,0268(brokerage business),2721,71,16,0123(brokerage business),3057,-51
17,0069(brokerage business),3336,-372,17,0161(brokerage business),2657,-260,17,0240(brokerage business),2997,-63
18,0308(brokerage business),3251,-273,18,0275(brokerage business),2549,298,18,0069(brokerage business),2741,306
19,0323(brokerage business),3031,-196,19,0186(brokerage business),2410,154,19,0274(brokerage business),2429,-639
20,0019(brokerage business),2977,-372,20,0240(brokerage business),2391,93,20,0275(brokerage business),2197,33
Total,,225102,-53659,Total,,121373,2508,Total,,143584,5876
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：adall,,,,,,,2026-09-10,,,,
Name of FF Member/OSBP,22376,-7088,Name of FF Member/OSBP,25071,-38,Name of FF Member/OSBP,25071,-38,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2609,,,,,,,,,,2026-09-10,
1,0320(brokerage business),63,63,1,0018(brokerage business),180,0,1,0275(brokerage business),186,0
2,0148(brokerage business),45,42,2,0148(brokerage business),135,45,2,0004(brokerage business),99,0
3,0004(brokerage business),21,21,3,0320(brokerage business),123,-63,3,0123(brokerage business),81,0
4,0019(brokerage business),6,6,4,0004(brokerage business),33,15,4,0103(brokerage business),63,0
5,0311(brokerage business),3,3,5,0272(brokerage business),33,0,5,0169(brokerage business),33,0
6,,,,6,0163(brokerage business),9,0,6,0277(brokerage business),27,0
7,,,,7,0125(brokerage business),6,0,7,0153(brokerage business),18,0
8,,,,8,,,,8,0139(brokerage business),12,0
Total,,138,135,Total,,519,-3,Total,,519,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2610,,,,,,,,,,2026-09-10,
1,0163(brokerage business),424,-313,1,0004(brokerage business),594,-65,1,0123(brokerage business),474,-4
2,0004(brokerage business),242,-32,2,0123(brokerage business),396,17,2,0139(brokerage business),382,0
3,0320(brokerage business),200,27,3,0323(brokerage business),349,-1,3,0253(brokerage business),382,35
4,0148(brokerage business),127,-466,4,0253(brokerage business),335,7,4,0275(brokerage business),369,16
5,0268(brokerage business),116,60,5,0139(brokerage business),319,0,5,0009(brokerage business),342,0
6,0257(brokerage business),93,-154,6,0257(brokerage business),298,-12,6,0323(brokerage business),319,0
7,0275(brokerage business),85,-40,7,0009(brokerage business),295,0,7,0048(brokerage business),304,-2
8,0253(brokerage business),82,-25,8,0008(brokerage business),290,1,8,0257(brokerage business),294,3
9,0272(brokerage business),78,-155,9,0048(brokerage business),285,-2,9,0008(brokerage business),290,1
10,0137(brokerage business),77,-113,10,0275(brokerage business),284,1,10,0096(brokerage business),276,1
11,0349(brokerage business),76,0,11,0137(brokerage business),278,-7,11,0137(brokerage business),258,8
12,0096(brokerage business),74,-66,12,0096(brokerage business),270,1,12,0004(brokerage business),245,-35
13,0018(brokerage business),59,-38,13,0034(brokerage business),262,-27,13,0163(brokerage business),151,4
14,0059(brokerage business),47,1,14,0163(brokerage business),118,-10,14,0349(brokerage business),142,-16
15,0058(brokerage business),39,-26,15,0272(brokerage business),101,69,15,0272(brokerage business),136,-3
16,0138(brokerage business),35,35,16,0148(brokerage business),100,-19,16,0103(brokerage business),103,-11
17,0048(brokerage business),34,-65,17,0043(brokerage business),45,0,17,0148(brokerage business),88,-2
18,0123(brokerage business),33,-135,18,0299(brokerage business),44,-1,18,0268(brokerage business),62,35
19,0008(brokerage business),30,-18,19,0069(brokerage business),30,30,19,0335(brokerage business),52,0
20,0069(brokerage business),30,-29,20,0277(brokerage business),24,-2,20,0277(brokerage business),30,0
Total,,1981,-1552,Total,,4717,-20,Total,,4699,30
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2611,,,,,,,,,,2026-09-10,
1,0163(brokerage business),2270,96,1,0323(brokerage business),1944,5,1,0323(brokerage business),1899,4
2,0004(brokerage business),1530,66,2,0123(brokerage business),1833,-53,2,0123(brokerage business),1698,-46
3,0081(brokerage business),1338,6,3,0139(brokerage business),1412,8,3,0139(brokerage business),1675,0
4,0008(brokerage business),1290,277,4,0148(brokerage business),1266,-63,4,0004(brokerage business),1464,29
5,0123(brokerage business),1125,-1394,5,0253(brokerage business),1191,31,5,0253(brokerage business),1305,-2
6,0253(brokerage business),1053,-128,6,0257(brokerage business),1191,25,6,0257(brokerage business),1212,3
7,0275(brokerage business),898,-139,7,0048(brokerage business),1137,-28,7,0048(brokerage business),1123,-28
8,0257(brokerage business),836,-754,8,0163(brokerage business),1077,60,8,0137(brokerage business),1025,6
9,0048(brokerage business),812,132,9,0137(brokerage business),1036,-15,9,0096(brokerage business),1013,3
10,0139(brokerage business),606,23,10,0096(brokerage business),1005,2,10,0009(brokerage business),920,29
