"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-09,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
1,0163(brokerage business),11812,6461,1,0148(brokerage business),10710,396,1,0148(brokerage business),10135,437
2,0004(brokerage business),10128,7153,2,0004(brokerage business),7002,140,2,0123(brokerage business),7012,138
3,0148(brokerage business),9247,4974,3,0272(brokerage business),5684,16,3,0004(brokerage business),6873,-3280
4,0275(brokerage business),5141,3371,4,0323(brokerage business),3581,-90,4,0103(brokerage business),3461,-432
5,0123(brokerage business),4656,4205,5,0034(brokerage business),3244,-44,5,0034(brokerage business),3239,53
6,0323(brokerage business),3265,2699,6,0268(brokerage business),2784,165,6,0042(brokerage business),3200,-88
7,0253(brokerage business),2094,123,7,0069(brokerage business),2553,-194,7,0249(brokerage business),3000,1800
8,0249(brokerage business),1835,1332,8,0163(brokerage business),2116,-224,8,0139(brokerage business),2937,241
9,0069(brokerage business),1544,814,9,0315(brokerage business),1827,0,9,0323(brokerage business),2895,-151
10,0161(brokerage business),1474,1104,10,0308(brokerage business),1800,-66,10,0239(brokerage business),2622,-502
11,0308(brokerage business),1470,176,11,0096(brokerage business),1708,-150,11,0003(brokerage business),2341,1301
12,0082(brokerage business),1370,1006,12,0042(brokerage business),1499,37,12,0308(brokerage business),2268,324
13,0271(brokerage business),1345,1193,13,0007(brokerage business),1479,12,13,0082(brokerage business),1994,984
14,0003(brokerage business),1324,916,14,0239(brokerage business),1435,-8,14,0275(brokerage business),1659,262
15,0240(brokerage business),1085,605,15,0059(brokerage business),1422,257,15,0272(brokerage business),1534,-80
16,0081(brokerage business),1038,619,16,0123(brokerage business),1341,-202,16,0268(brokerage business),1433,-212
17,0311(brokerage business),978,849,17,0139(brokerage business),1331,3,17,0163(brokerage business),1063,196
18,0048(brokerage business),861,737,18,0103(brokerage business),1288,-13,18,0253(brokerage business),1043,131
19,0268(brokerage business),845,-693,19,0274(brokerage business),1202,-163,19,0261(brokerage business),969,51
20,0272(brokerage business),718,-53,20,0240(brokerage business),1100,-176,20,0240(brokerage business),779,-83
Total,,62230,37591,Total,,55106,-304,Total,,60457,1090
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2701,,,,,,,,,,2026-09-09,
1,0163(brokerage business),5508,4134,1,0034(brokerage business),5268,-12,1,0148(brokerage business),9633,269
2,0004(brokerage business),4126,3726,2,0323(brokerage business),4869,-1352,2,0004(brokerage business),4936,-2491
3,0271(brokerage business),3847,3843,3,0004(brokerage business),3617,-31,3,0249(brokerage business),2120,600
4,0323(brokerage business),2609,2533,4,0148(brokerage business),3402,68,4,0042(brokerage business),2025,3
5,0148(brokerage business),2415,1537,5,0049(brokerage business),2635,-11,5,0103(brokerage business),1961,151
6,0161(brokerage business),1605,1583,6,0069(brokerage business),1895,-931,6,0275(brokerage business),1337,-23
7,0333(brokerage business),1579,1572,7,0268(brokerage business),1873,8,7,0277(brokerage business),1286,-2
8,0308(brokerage business),1503,1317,8,0163(brokerage business),1113,-127,8,0240(brokerage business),986,-294
9,0069(brokerage business),1415,1368,9,0042(brokerage business),859,-6,9,0274(brokerage business),921,11
10,0311(brokerage business),1029,1026,10,0272(brokerage business),857,-351,10,0029(brokerage business),910,103
11,0275(brokerage business),1028,874,11,0254(brokerage business),778,0,11,0253(brokerage business),906,37
12,0081(brokerage business),1014,752,12,0007(brokerage business),744,-95,12,0268(brokerage business),868,1
13,0048(brokerage business),949,938,13,0139(brokerage business),692,-1,13,0311(brokerage business),693,-1019
14,0272(brokerage business),893,758,14,0081(brokerage business),664,2,14,0272(brokerage business),681,210
15,0240(brokerage business),768,390,15,0240(brokerage business),655,-116,15,0153(brokerage business),660,-52
16,0249(brokerage business),600,598,16,0169(brokerage business),635,9,16,0139(brokerage business),641,-24
17,0274(brokerage business),580,542,17,0253(brokerage business),605,-12,17,0163(brokerage business),625,-71
18,0103(brokerage business),573,402,18,0137(brokerage business),545,-290,18,0082(brokerage business),579,257
19,0018(brokerage business),564,265,19,0008(brokerage business),525,3,19,0003(brokerage business),460,405
20,0253(brokerage business),543,20,20,0123(brokerage business),477,-58,20,0321(brokerage business),359,33
Total,,33148,28178,Total,,32708,-3303,Total,,32587,-1896
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2702,,,,,,,,,,2026-09-09,
1,0163(brokerage business),3110,2630,1,0034(brokerage business),1780,183,1,0004(brokerage business),2797,-392
2,0271(brokerage business),2022,2012,2,0049(brokerage business),1643,-23,2,0148(brokerage business),1704,418
3,0004(brokerage business),2008,1819,3,0004(brokerage business),1444,-86,3,0323(brokerage business),1549,-1098
4,0323(brokerage business),1597,1474,4,0148(brokerage business),1434,92,4,0103(brokerage business),1537,413
5,0148(brokerage business),972,794,5,0069(brokerage business),1007,44,5,0349(brokerage business),1141,659
6,0103(brokerage business),780,775,6,0268(brokerage business),910,2,6,0268(brokerage business),979,38
7,0275(brokerage business),687,617,7,0272(brokerage business),804,-299,7,0261(brokerage business),700,0
8,0308(brokerage business),671,590,8,0007(brokerage business),701,0,8,0077(brokerage business),610,-2
9,0349(brokerage business),659,630,9,0042(brokerage business),700,0,9,0048(brokerage business),580,-250
10,0161(brokerage business),629,623,10,0323(brokerage business),658,-1,10,0082(brokerage business),573,135
11,0333(brokerage business),549,503,11,0254(brokerage business),622,0,11,0277(brokerage business),521,374
12,0018(brokerage business),499,344,12,0315(brokerage business),420,0,12,0163(brokerage business),453,256
13,0253(brokerage business),491,189,13,0009(brokerage business),403,9,13,0153(brokerage business),446,30
14,0272(brokerage business),488,351,14,0372(brokerage business),401,0,14,0029(brokerage business),403,146
15,0069(brokerage business),484,474,15,0082(brokerage business),384,0,15,0311(brokerage business),380,-278
16,0137(brokerage business),443,397,16,0253(brokerage business),340,18,16,0161(brokerage business),350,-424
17,0077(brokerage business),399,327,17,0048(brokerage business),330,0,17,0069(brokerage business),267,86
18,0274(brokerage business),395,382,18,0333(brokerage business),322,-74,18,0335(brokerage business),235,-25
19,0277(brokerage business),376,372,19,0008(brokerage business),300,0,19,0274(brokerage business),217,47
20,0034(brokerage business),333,296,20,0169(brokerage business),286,0,20,0295(brokerage business),209,-101
Total,,17592,15599,Total,,14889,-135,Total,,15651,32
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：znall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,525536,-87352,Name of FF Member/OSBP,351713,3735,Name of FF Member/OSBP,351713,3735,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2609,,,,,,,,,,2026-09-09,
1,0004(brokerage business),615,245,1,0272(brokerage business),1600,0,1,0139(brokerage business),1325,-340
2,0163(brokerage business),480,-1490,2,0004(brokerage business),1415,-280,2,0272(brokerage business),875,-205
3,0081(brokerage business),395,395,3,0058(brokerage business),980,0,3,0103(brokerage business),695,0
4,0139(brokerage business),340,235,4,0148(brokerage business),495,-55,4,0077(brokerage business),685,-15
5,0272(brokerage business),245,-605,5,0059(brokerage business),485,0,5,0121(brokerage business),400,0
6,0253(brokerage business),165,-185,6,0048(brokerage business),300,0,6,0253(brokerage business),365,-55
7,0049(brokerage business),125,20,7,0082(brokerage business),255,0,7,0315(brokerage business),345,60
8,0275(brokerage business),100,-1635,8,0069(brokerage business),200,0,8,0148(brokerage business),330,0
9,0073(brokerage business),95,50,9,0081(brokerage business),200,-395,9,0025(brokerage business),240,0
10,0315(brokerage business),60,60,10,0052(brokerage business),140,0,10,0052(brokerage business),230,0
11,0148(brokerage business),55,-490,11,0163(brokerage business),115,65,11,0004(brokerage business),215,-15
12,0123(brokerage business),50,-380,12,0275(brokerage business),105,-100,12,0059(brokerage business),195,0
13,0019(brokerage business),40,-125,13,0123(brokerage business),100,0,13,0049(brokerage business),145,-5
14,0096(brokerage business),40,-60,14,0253(brokerage business),95,0,14,0047(brokerage business),135,-5
15,0323(brokerage business),40,10,15,0051(brokerage business),85,0,15,0240(brokerage business),100,0
16,0308(brokerage business),35,-45,16,0299(brokerage business),85,0,16,0009(brokerage business),70,0
17,0077(brokerage business),15,15,17,0003(brokerage business),45,0,17,0081(brokerage business),70,0
18,0125(brokerage business),15,-90,18,0240(brokerage business),40,0,18,0321(brokerage business),65,0
19,0134(brokerage business),15,10,19,0134(brokerage business),30,-15,19,0108(brokerage business),60,0
20,0047(brokerage business),5,-5,20,0108(brokerage business),5,5,20,0069(brokerage business),50,0
Total,,2930,-4070,Total,,6775,-775,Total,,6595,-580
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2610,,,,,,,,,,2026-09-09,
1,0163(brokerage business),55664,-3761,1,0148(brokerage business),17621,-911,1,0148(brokerage business),14161,400
2,0148(brokerage business),50325,-10146,2,0004(brokerage business),15980,-201,2,0139(brokerage business),10594,110
3,0004(brokerage business),35428,94,3,0163(brokerage business),13246,94,3,0004(brokerage business),7320,-507
4,0275(brokerage business),28054,-1554,4,0239(brokerage business),5153,-248,4,0163(brokerage business),6955,20
5,0253(brokerage business),12948,2116,5,0272(brokerage business),4958,34,5,0272(brokerage business),6466,-109
6,0081(brokerage business),8636,-652,6,0253(brokerage business),4138,-512,6,0058(brokerage business),4869,83
7,0096(brokerage business),8054,613,7,0240(brokerage business),3987,49,7,0049(brokerage business),4799,567
8,0272(brokerage business),6483,-1504,8,0335(brokerage business),3935,-269,8,0003(brokerage business),4211,-37
9,0298(brokerage business),6200,-481,9,0308(brokerage business),3855,69,9,0315(brokerage business),4120,-79
10,0259(brokerage business),5407,2824,10,0019(brokerage business),3635,29,10,0059(brokerage business),4029,61
11,0240(brokerage business),3609,-145,11,0003(brokerage business),3154,-42,11,0253(brokerage business),3853,-48
12,0069(brokerage business),3211,673,12,0275(brokerage business),3096,126,12,0042(brokerage business),3516,14
13,0034(brokerage business),3099,-1453,13,0059(brokerage business),2981,-268,13,0069(brokerage business),3439,162
14,0123(brokerage business),2878,-5628,14,0139(brokerage business),2905,-223,14,0240(brokerage business),3429,-272
15,0308(brokerage business),2743,-809,15,0323(brokerage business),2814,215,15,0034(brokerage business),3382,-244
16,0151(brokerage business),2723,-584,16,0268(brokerage business),2660,14,16,0096(brokerage business),3224,-138
17,0042(brokerage business),2699,-1223,17,0274(brokerage business),2551,50,17,0277(brokerage business),3217,-44
18,0059(brokerage business),2551,-1440,18,0103(brokerage business),2471,-263,18,0275(brokerage business),2789,-266
19,0323(brokerage business),2207,443,19,0009(brokerage business),2362,-100,19,0052(brokerage business),2765,-38
20,0161(brokerage business),2188,-750,20,0123(brokerage business),2203,-78,20,0103(brokerage business),2729,-20
Total,,245107,-23367,Total,,103705,-2435,Total,,99867,-385
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2611,,,,,,,,,,2026-09-09,
1,0148(brokerage business),29993,-4460,1,0239(brokerage business),22068,340,1,0148(brokerage business),9970,20
2,0275(brokerage business),25425,-6632,2,0148(brokerage business),18194,539,2,0004(brokerage business),7155,1408
3,0004(brokerage business),20043,2004,3,0004(brokerage business),11333,275,3,0058(brokerage business),6311,49
4,0163(brokerage business),19070,-194,4,0272(brokerage business),10259,1268,4,0272(brokerage business),6026,345
5,0081(brokerage business),6627,-1376,5,0163(brokerage business),7793,-120,5,0308(brokerage business),5630,395
6,0253(brokerage business),4313,-1303,6,0335(brokerage business),6382,623,6,0069(brokerage business),5544,178
7,0123(brokerage business),3159,-4634,7,0123(brokerage business),5051,367,7,0059(brokerage business),4242,59
8,0272(brokerage business),3097,-1597,8,0103(brokerage business),4907,104,8,0315(brokerage business),3773,419
9,0069(brokerage business),1871,55,9,0240(brokerage business),3070,96,9,0253(brokerage business),3551,356
10,0156(brokerage business),1761,-1537,10,0268(brokerage business),2917,-88,10,0077(brokerage business),3542,14
11,0059(brokerage business),1730,193,11,0184(brokerage business),2832,-84,11,0003(brokerage business),2910,102
12,0308(brokerage business),1608,-1515,12,0084(brokerage business),2448,-55,12,0139(brokerage business),2899,153
13,0240(brokerage business),1519,-744,13,0139(brokerage business),2131,0,13,0025(brokerage business),2850,57
14,0274(brokerage business),1376,-252,14,0274(brokerage business),1973,35,14,0321(brokerage business),2794,1
15,0049(brokerage business),1337,13,15,0253(brokerage business),1565,25,15,0275(brokerage business),2648,76
16,0006(brokerage business),1192,999,16,0308(brokerage business),1448,107,16,0277(brokerage business),2607,222
17,0025(brokerage business),1085,-53,17,0049(brokerage business),1373,-6,17,0163(brokerage business),2327,-114
18,0268(brokerage business),978,28,18,0081(brokerage business),1293,-218,18,0049(brokerage business),2279,-537
19,0239(brokerage business),975,-1427,19,0042(brokerage business),1239,121,19,0034(brokerage business),2182,91
20,0338(brokerage business),943,328,20,0323(brokerage business),1148,191,20,0009(brokerage business),2107,189
Total,,128102,-22104,Total,,109424,3520,Total,,81347,3483
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2612,,,,,,,,,,2026-09-09,
1,0148(brokerage business),6691,-2696,1,0239(brokerage business),8878,200,1,0321(brokerage business),7063,178
2,0163(brokerage business),6613,-38,2,0148(brokerage business),5767,150,2,0272(brokerage business),3071,131
