Placeholder,CMD,Contract,Date,Metric,Level,Change
1,hc,2607,3/30/2026,Long Position,290446,1607
1,hc,2610,3/30/2026,Long Position,555387,78114
1,ss,2604,3/30/2026,Long Position,7173,-377
1,ss,2605,3/30/2026,Long Position,71325,-2207
1,ss,2606,3/30/2026,Long Position,48442,7373
1,lu,2604,3/30/2026,Long Position,2632,0
1,lu,2605,3/30/2026,Long Position,31461,-412
1,lu,2606,3/30/2026,Long Position,34147,-1349
1,fu,2604,3/30/2026,Long Position,5745,-1
1,fu,2605,3/30/2026,Long Position,117908,-7250
1,fu,2606,3/30/2026,Long Position,36052,2233
1,fu,2607,3/30/2026,Long Position,23924,4128
1,fu,2609,3/30/2026,Long Position,46489,5628
1,bu,2604,3/30/2026,Long Position,4479,-589
1,bu,2605,3/30/2026,Long Position,27642,-1542
1,bu,2606,3/30/2026,Long Position,180260,-7867
1,br,2604,3/30/2026,Long Position,2829,-494
1,br,2605,3/30/2026,Long Position,48890,-7987
1,br,2606,3/30/2026,Long Position,37187,6121
1,ru,2605,3/30/2026,Long Position,45520,-5371
1,ru,2609,3/30/2026,Long Position,67663,5616
1,ru,2701,3/30/2026,Long Position,5036,268
1,nr,2604,3/30/2026,Long Position,1474,-224
1,nr,2605,3/30/2026,Long Position,26585,-3203
1,nr,2606,3/30/2026,Long Position,29274,1994
1,sp,2605,3/30/2026,Long Position,74500,-7244
1,sp,2607,3/30/2026,Long Position,86676,1947
1,sp,2609,3/30/2026,Long Position,48911,46
1,op,2604,3/30/2026,Long Position,74,-73
1,ec,2604,3/30/2026,Long Position,4577,-1523
1,cu,2604,3/30/2026,Short Position,57613,-7102
1,cu,2605,3/30/2026,Short Position,127252,11
1,cu,2606,3/30/2026,Short Position,98003,5513
1,cu,2607,3/30/2026,Short Position,40180,617
1,cu,2608,3/30/2026,Short Position,21328,242
1,cu,2609,3/30/2026,Short Position,28750,786
1,cu,2612,3/30/2026,Short Position,17600,827
1,al,2604,3/30/2026,Short Position,45037,-6032
1,al,2605,3/30/2026,Short Position,182384,2903
1,al,2606,3/30/2026,Short Position,119328,14942
1,al,2607,3/30/2026,Short Position,42863,4309
1,al,2608,3/30/2026,Short Position,19578,1352
1,al,2609,3/30/2026,Short Position,13262,733
1,zn,2604,3/30/2026,Short Position,11350,-2418
1,zn,2605,3/30/2026,Short Position,66989,-2856
1,zn,2606,3/30/2026,Short Position,37824,4216
1,pb,2604,3/30/2026,Short Position,6083,-1355
1,pb,2605,3/30/2026,Short Position,43581,-900
1,pb,2606,3/30/2026,Short Position,34947,3075
1,ni,2604,3/30/2026,Short Position,14396,-1277
1,ni,2605,3/30/2026,Short Position,124536,-4573
1,ni,2606,3/30/2026,Short Position,63175,5130
1,ni,2607,3/30/2026,Short Position,29432,4000
1,ni,2609,3/30/2026,Short Position,36625,3509
1,sn,2604,3/30/2026,Short Position,7638,-1382
1,sn,2605,3/30/2026,Short Position,27406,2171
1,sn,2606,3/30/2026,Short Position,15886,425
1,ao,2605,3/30/2026,Short Position,131128,-8075
1,ao,2606,3/30/2026,Short Position,65576,2649
1,ao,2609,3/30/2026,Short Position,84948,8941
1,ad,2604,3/30/2026,Short Position,813,-116
1,ad,2605,3/30/2026,Short Position,8430,-1522
1,au,2604,3/30/2026,Short Position,2235,-2575
1,au,2606,3/30/2026,Short Position,33252,4705
1,au,2608,3/30/2026,Short Position,7426,230
1,au,2610,3/30/2026,Short Position,1194,136
1,au,2612,3/30/2026,Short Position,3048,132
1,ag,2604,3/30/2026,Short Position,15898,-3301
1,ag,2605,3/30/2026,Short Position,14324,51
1,ag,2606,3/30/2026,Short Position,132128,9652
1,ag,2608,3/30/2026,Short Position,46422,728
1,ag,2610,3/30/2026,Short Position,16672,408
1,ag,2612,3/30/2026,Short Position,17816,-136
1,rb,2605,3/30/2026,Short Position,669250,-53571
1,rb,2607,3/30/2026,Short Position,323876,-24431
1,rb,2610,3/30/2026,Short Position,504233,42208
1,hc,2605,3/30/2026,Short Position,633988,-56702
1,hc,2607,3/30/2026,Short Position,268478,-1478
1,hc,2610,3/30/2026,Short Position,575609,63283
1,ss,2604,3/30/2026,Short Position,6797,-789
1,ss,2605,3/30/2026,Short Position,78210,-6076
1,ss,2606,3/30/2026,Short Position,45389,6373
1,lu,2604,3/30/2026,Short Position,2632,0
1,lu,2605,3/30/2026,Short Position,34258,1550
1,lu,2606,3/30/2026,Short Position,34255,361
1,fu,2604,3/30/2026,Short Position,5745,0
1,fu,2605,3/30/2026,Short Position,125504,-17115
1,fu,2606,3/30/2026,Short Position,37784,1035
1,fu,2607,3/30/2026,Short Position,23069,3206
1,fu,2609,3/30/2026,Short Position,54681,2832
1,bu,2604,3/30/2026,Short Position,4200,-305
1,bu,2605,3/30/2026,Short Position,32455,-1928
1,bu,2606,3/30/2026,Short Position,187906,-1985
1,br,2604,3/30/2026,Short Position,2671,-718
1,br,2605,3/30/2026,Short Position,50753,-10670
1,br,2606,3/30/2026,Short Position,35271,6590
1,ru,2605,3/30/2026,Short Position,57450,-6806
1,ru,2609,3/30/2026,Short Position,82399,3332
1,ru,2701,3/30/2026,Short Position,6157,304
1,nr,2604,3/30/2026,Short Position,1474,-236
1,nr,2605,3/30/2026,Short Position,32514,-3274
1,nr,2606,3/30/2026,Short Position,32637,2591
1,sp,2605,3/30/2026,Short Position,95163,-7425
1,sp,2607,3/30/2026,Short Position,89374,2709
1,sp,2609,3/30/2026,Short Position,67004,696
1,op,2604,3/30/2026,Short Position,74,-37
1,ec,2604,3/30/2026,Short Position,5171,-1281
1,cu,2604,3/27/2026,Volume,65485,9404
1,cu,2605,3/27/2026,Volume,135229,-6018
1,cu,2606,3/27/2026,Volume,58081,-1542
1,cu,2607,3/27/2026,Volume,12610,-661
1,cu,2608,3/27/2026,Volume,4149,272
1,cu,2609,3/27/2026,Volume,8147,2608
1,cu,2612,3/27/2026,Volume,2851,52
1,al,2604,3/27/2026,Volume,45601,-8759
1,al,2605,3/27/2026,Volume,390655,33057
1,al,2606,3/27/2026,Volume,126984,21668
1,al,2607,3/27/2026,Volume,21050,4267
1,al,2608,3/27/2026,Volume,5773,-604
1,zn,2604,3/27/2026,Volume,30328,1984
1,zn,2605,3/27/2026,Volume,190605,53063
1,zn,2606,3/27/2026,Volume,48374,7012
1,pb,2604,3/27/2026,Volume,6244,-1804
1,pb,2605,3/27/2026,Volume,92020,66
1,pb,2606,3/27/2026,Volume,31847,5431
1,ni,2604,3/27/2026,Volume,14880,-11571
1,ni,2605,3/27/2026,Volume,416222,-136279
1,ni,2606,3/27/2026,Volume,81370,-13279
1,ni,2607,3/27/2026,Volume,20838,3118
1,ni,2609,3/27/2026,Volume,27916,666
1,sn,2604,3/27/2026,Volume,121217,-75239
1,sn,2605,3/27/2026,Volume,329034,128287
1,sn,2606,3/27/2026,Volume,61966,15209
1,ao,2605,3/27/2026,Volume,465039,44870
1,ao,2606,3/27/2026,Volume,34904,23830
1,ao,2609,3/27/2026,Volume,101782,52160
1,ad,2604,3/27/2026,Volume,1846,-3261
1,ad,2605,3/27/2026,Volume,10858,2899
1,au,2604,3/27/2026,Volume,91429,-32840
1,au,2606,3/27/2026,Volume,484308,55494
1,au,2608,3/27/2026,Volume,75594,-2338
1,au,2610,3/27/2026,Volume,14614,1701
1,au,2612,3/27/2026,Volume,7101,-502
1,ag,2604,3/27/2026,Volume,62522,-15620
1,ag,2605,3/27/2026,Volume,84529,7304
1,ag,2606,3/27/2026,Volume,1103107,117415
1,ag,2608,3/27/2026,Volume,397651,22052
1,ag,2610,3/27/2026,Volume,55666,5349
1,ag,2612,3/27/2026,Volume,25233,-2733
1,rb,2605,3/27/2026,Volume,689524,164705
1,rb,2607,3/27/2026,Volume,80669,39803
1,rb,2610,3/27/2026,Volume,259239,128835
1,hc,2605,3/27/2026,Volume,322199,23789
1,hc,2607,3/27/2026,Volume,64706,5685
1,hc,2610,3/27/2026,Volume,185364,33122
1,ss,2604,3/27/2026,Volume,1988,-1251
1,ss,2605,3/27/2026,Volume,212198,-85808
1,lu,2605,3/27/2026,Volume,123932,-896
1,lu,2606,3/27/2026,Volume,45858,12739
1,fu,2604,3/27/2026,Volume,46,-121
1,fu,2605,3/27/2026,Volume,655712,-67325
1,fu,2606,3/27/2026,Volume,107984,20264
1,fu,2607,3/27/2026,Volume,23219,-51
1,fu,2609,3/27/2026,Volume,55054,-16
1,bu,2604,3/27/2026,Volume,41963,-23252
1,bu,2605,3/27/2026,Volume,70836,8410
1,bu,2606,3/27/2026,Volume,1430969,57401
1,br,2604,3/27/2026,Volume,23719,-31399
1,br,2605,3/27/2026,Volume,1499951,66330
1,ru,2605,3/27/2026,Volume,365984,47732
1,ru,2609,3/27/2026,Volume,127102,-6870
1,ru,2701,3/27/2026,Volume,2307,-2685
1,nr,2604,3/27/2026,Volume,1421,321
1,nr,2605,3/27/2026,Volume,104100,2776
1,nr,2606,3/27/2026,Volume,46688,10760
1,sp,2605,3/27/2026,Volume,435418,87575
1,sp,2607,3/27/2026,Volume,68484,22650
1,sp,2609,3/27/2026,Volume,84523,12187
1,op,2604,3/27/2026,Volume,957,-1964
1,ec,2604,3/27/2026,Volume,12271,-2982
1,cu,2604,3/27/2026,Long Position,59624,-7780
1,cu,2605,3/27/2026,Long Position,115996,-1386
1,cu,2606,3/27/2026,Long Position,80663,4013
1,cu,2607,3/27/2026,Long Position,36489,437
1,cu,2608,3/27/2026,Long Position,18609,168
1,cu,2609,3/27/2026,Long Position,22682,495
1,cu,2612,3/27/2026,Long Position,13374,338
1,al,2604,3/27/2026,Long Position,45641,-2217
1,al,2605,3/27/2026,Long Position,156653,635
1,al,2606,3/27/2026,Long Position,100686,6415
1,al,2607,3/27/2026,Long Position,37864,1109
1,al,2608,3/27/2026,Long Position,16664,441
1,zn,2604,3/27/2026,Long Position,12873,-2177
1,zn,2605,3/27/2026,Long Position,67842,-121
1,zn,2606,3/27/2026,Long Position,34099,2116
1,pb,2604,3/27/2026,Long Position,7327,-929
1,pb,2605,3/27/2026,Long Position,51520,-6509
1,pb,2606,3/27/2026,Long Position,31234,3298
1,ni,2604,3/27/2026,Long Position,14497,-1255
1,ni,2605,3/27/2026,Long Position,110021,2425
1,ni,2606,3/27/2026,Long Position,46831,2648
1,ni,2607,3/27/2026,Long Position,20707,3998
1,ni,2609,3/27/2026,Long Position,22257,633
1,sn,2604,3/27/2026,Long Position,7739,-1265
1,sn,2605,3/27/2026,Long Position,22375,4118
1,sn,2606,3/27/2026,Long Position,14427,1293
1,ao,2605,3/27/2026,Long Position,113229,-169
1,ao,2606,3/27/2026,Long Position,59971,1011
1,ao,2609,3/27/2026,Long Position,55560,2107
1,ad,2604,3/27/2026,Long Position,1276,-191
1,ad,2605,3/27/2026,Long Position,9914,-1678
1,au,2604,3/27/2026,Long Position,8377,-4870
1,au,2606,3/27/2026,Long Position,98581,1885
1,au,2608,3/27/2026,Long Position,28646,700
1,au,2610,3/27/2026,Long Position,10527,234
1,au,2612,3/27/2026,Long Position,7543,139
1,ag,2604,3/27/2026,Long Position,20914,-1961
1,ag,2605,3/27/2026,Long Position,13324,89
1,ag,2606,3/27/2026,Long Position,133896,4079
1,ag,2608,3/27/2026,Long Position,52665,365
1,ag,2610,3/27/2026,Long Position,18900,741
1,ag,2612,3/27/2026,Long Position,23281,42
1,rb,2605,3/27/2026,Long Position,648437,-43207
1,rb,2607,3/27/2026,Long Position,354900,-7408
1,rb,2610,3/27/2026,Long Position,469513,40130
1,hc,2605,3/27/2026,Long Position,652985,-30909
1,hc,2607,3/27/2026,Long Position,290405,5415
1,hc,2610,3/27/2026,Long Position,477273,31980
1,ss,2604,3/27/2026,Long Position,7927,-462
1,ss,2605,3/27/2026,Long Position,77441,-6838
1,lu,2604,3/27/2026,Long Position,2632,0
1,lu,2605,3/27/2026,Long Position,32025,-3493
1,lu,2606,3/27/2026,Long Position,36292,-3555
1,fu,2604,3/27/2026,Long Position,5751,-12
1,fu,2605,3/27/2026,Long Position,125310,-2687
1,fu,2606,3/27/2026,Long Position,35242,-519
1,fu,2607,3/27/2026,Long Position,20325,1256
1,fu,2609,3/27/2026,Long Position,43639,704
1,bu,2604,3/27/2026,Long Position,5160,-1950
1,bu,2605,3/27/2026,Long Position,29779,-3072
1,bu,2606,3/27/2026,Long Position,190322,2456
1,br,2604,3/27/2026,Long Position,3475,-641
1,br,2605,3/27/2026,Long Position,60211,-8802
1,ru,2605,3/27/2026,Long Position,51296,-5693
1,ru,2609,3/27/2026,Long Position,62128,3800
1,ru,2701,3/27/2026,Long Position,4771,143
1,nr,2604,3/27/2026,Long Position,1726,-206
1,nr,2605,3/27/2026,Long Position,29788,-1018
1,nr,2606,3/27/2026,Long Position,27832,4558
1,sp,2605,3/27/2026,Long Position,83007,-8549
1,sp,2607,3/27/2026,Long Position,85111,8576
1,sp,2609,3/27/2026,Long Position,49295,7045
1,op,2604,3/27/2026,Long Position,177,-83
1,ec,2604,3/27/2026,Long Position,6145,-743
1,cu,2604,3/27/2026,Short Position,65329,-8267
1,cu,2605,3/27/2026,Short Position,128232,-1728
1,cu,2606,3/27/2026,Short Position,92490,3216
1,cu,2607,3/27/2026,Short Position,39563,340
1,cu,2608,3/27/2026,Short Position,21086,202
1,cu,2609,3/27/2026,Short Position,28077,1184
1,cu,2612,3/27/2026,Short Position,16821,375
1,al,2604,3/27/2026,Short Position,52457,-4351
1,al,2605,3/27/2026,Short Position,179522,-1755
1,al,2606,3/27/2026,Short Position,106410,3229
1,al,2607,3/27/2026,Short Position,38624,1698
1,al,2608,3/27/2026,Short Position,18375,397
1,zn,2604,3/27/2026,Short Position,13974,-2634
1,zn,2605,3/27/2026,Short Position,70026,704
1,zn,2606,3/27/2026,Short Position,33771,1776
1,pb,2604,3/27/2026,Short Position,7676,-450
1,pb,2605,3/27/2026,Short Position,46076,-7060
1,pb,2606,3/27/2026,Short Position,32040,4111
1,ni,2604,3/27/2026,Short Position,16238,-2064
1,ni,2605,3/27/2026,Short Position,129381,1108
1,ni,2606,3/27/2026,Short Position,58388,3794
1,ni,2607,3/27/2026,Short Position,25527,4253
1,ni,2609,3/27/2026,Short Position,33223,743
1,sn,2604,3/27/2026,Short Position,9242,-1770
1,sn,2605,3/27/2026,Short Position,25253,3649
1,sn,2606,3/27/2026,Short Position,15461,790
1,ao,2605,3/27/2026,Short Position,139305,-14671
1,ao,2606,3/27/2026,Short Position,63385,4273
1,ao,2609,3/27/2026,Short Position,76919,-641
1,ad,2604,3/27/2026,Short Position,1257,-386
1,ad,2605,3/27/2026,Short Position,10059,-1512
1,au,2604,3/27/2026,Short Position,5013,-1654
1,au,2606,3/27/2026,Short Position,29465,1083
1,au,2608,3/27/2026,Short Position,7196,-557
1,au,2610,3/27/2026,Short Position,1215,48
1,au,2612,3/27/2026,Short Position,2929,16
1,ag,2604,3/27/2026,Short Position,19878,-1898
1,ag,2605,3/27/2026,Short Position,14484,610
1,ag,2606,3/27/2026,Short Position,123198,5539
1,ag,2608,3/27/2026,Short Position,45887,1017
1,ag,2610,3/27/2026,Short Position,16310,-194
1,ag,2612,3/27/2026,Short Position,17991,118
1,rb,2605,3/27/2026,Short Position,730248,-42514
1,rb,2607,3/27/2026,Short Position,348307,-6648
1,rb,2610,3/27/2026,Short Position,462919,30363
1,hc,2605,3/27/2026,Short Position,690690,-30841
1,hc,2607,3/27/2026,Short Position,269956,5595
1,hc,2610,3/27/2026,Short Position,515009,24839
1,ss,2604,3/27/2026,Short Position,7643,-550
1,ss,2605,3/27/2026,Short Position,84981,-4246
1,lu,2604,3/27/2026,Short Position,2632,0
1,lu,2605,3/27/2026,Short Position,34020,-4108
1,lu,2606,3/27/2026,Short Position,33951,-209
1,fu,2604,3/27/2026,Short Position,5751,-12
1,fu,2605,3/27/2026,Short Position,142772,-6731
1,fu,2606,3/27/2026,Short Position,37565,-4832
1,fu,2607,3/27/2026,Short Position,20063,872
1,fu,2609,3/27/2026,Short Position,51955,1119
1,bu,2604,3/27/2026,Short Position,4784,-1828
1,bu,2605,3/27/2026,Short Position,34383,-3610
1,bu,2606,3/27/2026,Short Position,190666,5919
1,br,2604,3/27/2026,Short Position,3483,-66
1,br,2605,3/27/2026,Short Position,61857,-7015
1,ru,2605,3/27/2026,Short Position,64564,-5752
1,ru,2609,3/27/2026,Short Position,79189,4788
1,ru,2701,3/27/2026,Short Position,5896,59
1,nr,2604,3/27/2026,Short Position,1725,-378
1,nr,2605,3/27/2026,Short Position,35788,-2240
1,nr,2606,3/27/2026,Short Position,30451,3575
1,sp,2605,3/27/2026,Short Position,103929,-15285
1,sp,2607,3/27/2026,Short Position,86777,10758
1,sp,2609,3/27/2026,Short Position,66614,7391
1,op,2604,3/27/2026,Short Position,196,-21
1,ec,2604,3/27/2026,Short Position,6559,-730
1,cu,2604,3/26/2026,Volume,58925,-22060
1,cu,2605,3/26/2026,Volume,144357,-30590
1,cu,2606,3/26/2026,Volume,61103,-15162
1,cu,2607,3/26/2026,Volume,14078,-4551
1,cu,2608,3/26/2026,Volume,4270,-2942
1,cu,2609,3/26/2026,Volume,6142,-2068
1,cu,2612,3/26/2026,Volume,2944,408
1,al,2604,3/26/2026,Volume,56774,-24399
1,al,2605,3/26/2026,Volume,359521,-111612
1,al,2606,3/26/2026,Volume,106378,-44705
1,al,2607,3/26/2026,Volume,18564,-5154
1,al,2608,3/26/2026,Volume,7511,2047
1,zn,2604,3/26/2026,Volume,32446,-13436
1,zn,2605,3/26/2026,Volume,144805,2074
1,zn,2606,3/26/2026,Volume,42592,3117
1,pb,2604,3/26/2026,Volume,8669,-13311
1,pb,2605,3/26/2026,Volume,92926,3469
1,pb,2606,3/26/2026,Volume,27272,-3832
1,ni,2604,3/26/2026,Volume,30973,-14239
1,ni,2605,3/26/2026,Volume,555268,-65143
1,ni,2606,3/26/2026,Volume,96408,-25960
1,ni,2607,3/26/2026,Volume,18076,-1240
1,ni,2609,3/26/2026,Volume,27574,-9374
1,sn,2604,3/26/2026,Volume,201688,-91148
1,sn,2605,3/26/2026,Volume,201840,-17241
1,sn,2606,3/26/2026,Volume,48374,-14675
1,ao,2605,3/26/2026,Volume,424762,-343256
1,ao,2606,3/26/2026,Volume,11459,-14491
1,ao,2609,3/26/2026,Volume,50927,-34300
1,ad,2604,3/26/2026,Volume,6586,-678
1,ad,2605,3/26/2026,Volume,8147,2563
1,au,2604,3/26/2026,Volume,127066,-80954
1,au,2606,3/26/2026,Volume,431239,-31891
1,au,2608,3/26/2026,Volume,80906,-9876
1,au,2610,3/26/2026,Volume,13265,92
1,au,2612,3/26/2026,Volume,7951,-1028
1,ag,2604,3/26/2026,Volume,82265,-88550
1,ag,2605,3/26/2026,Volume,78358,-10894
1,ag,2606,3/26/2026,Volume,988436,-238371
1,ag,2608,3/26/2026,Volume,376823,-32946
1,ag,2610,3/26/2026,Volume,52645,-7724
1,ag,2612,3/26/2026,Volume,29172,-10915
1,rb,2605,3/26/2026,Volume,556442,-195149
1,rb,2607,3/26/2026,Volume,46052,-3696
1,rb,2610,3/26/2026,Volume,140136,-61161
1,hc,2605,3/26/2026,Volume,316036,-100913
1,hc,2607,3/26/2026,Volume,60680,-227
1,hc,2610,3/26/2026,Volume,165838,12073
1,ss,2604,3/26/2026,Volume,4201,-3430
1,ss,2605,3/26/2026,Volume,299357,-58671
1,lu,2604,3/26/2026,Volume,28,-72
1,lu,2605,3/26/2026,Volume,125766,-26219
1,lu,2606,3/26/2026,Volume,33990,-17011
1,fu,2604,3/26/2026,Volume,1082,999
1,fu,2605,3/26/2026,Volume,723037,-325693
1,fu,2606,3/26/2026,Volume,88294,-48009
1,fu,2607,3/26/2026,Volume,23469,-30542
1,fu,2609,3/26/2026,Volume,57710,-41992
1,bu,2604,3/26/2026,Volume,74443,-33872
1,bu,2605,3/26/2026,Volume,65910,320
1,bu,2606,3/26/2026,Volume,1380044,109047
1,br,2604,3/26/2026,Volume,56130,-33974
1,br,2605,3/26/2026,Volume,1441873,252478
1,ru,2605,3/26/2026,Volume,322389,-50457
1,ru,2609,3/26/2026,Volume,135241,-7463
1,ru,2701,3/26/2026,Volume,5611,2218
1,nr,2604,3/26/2026,Volume,1154,-2098
1,nr,2605,3/26/2026,Volume,105168,-23469
1,nr,2606,3/26/2026,Volume,36820,-3227
1,sp,2605,3/26/2026,Volume,350184,-42459
1,sp,2607,3/26/2026,Volume,48239,4965
1,sp,2609,3/26/2026,Volume,75308,9409
1,op,2604,3/26/2026,Volume,5562,3339
1,ec,2604,3/26/2026,Volume,15483,-6562
1,cu,2604,3/26/2026,Long Position,67619,-6956
1,cu,2605,3/26/2026,Long Position,118627,-1784
1,cu,2606,3/26/2026,Long Position,76650,1903
1,cu,2607,3/26/2026,Long Position,36052,789
1,cu,2608,3/26/2026,Long Position,18441,74
1,cu,2609,3/26/2026,Long Position,22388,-25
1,cu,2612,3/26/2026,Long Position,13089,294
1,al,2604,3/26/2026,Long Position,49641,-8159
1,al,2605,3/26/2026,Long Position,157244,-6229
1,al,2606,3/26/2026,Long Position,96097,4261
1,al,2607,3/26/2026,Long Position,36755,1075
1,al,2608,3/26/2026,Long Position,16223,1106
1,zn,2604,3/26/2026,Long Position,16408,-4182
1,zn,2605,3/26/2026,Long Position,68856,641
1,zn,2606,3/26/2026,Long Position,32534,1369
1,pb,2604,3/26/2026,Long Position,8414,-1373
1,pb,2605,3/26/2026,Long Position,59039,-2664
1,pb,2606,3/26/2026,Long Position,28005,2820
1,ni,2604,3/26/2026,Long Position,16567,-2191
1,ni,2605,3/26/2026,Long Position,107596,-3245
1,ni,2606,3/26/2026,Long Position,44420,2159
1,ni,2607,3/26/2026,Long Position,17190,1753
1,ni,2609,3/26/2026,Long Position,21632,412
1,sn,2604,3/26/2026,Long Position,9415,-2757
1,sn,2605,3/26/2026,Long Position,18631,1931
1,sn,2606,3/26/2026,Long Position,13443,512
1,ao,2605,3/26/2026,Long Position,115234,165
1,ao,2606,3/26/2026,Long Position,58960,587
1,ao,2609,3/26/2026,Long Position,53635,1530
1,ad,2604,3/26/2026,Long Position,1767,-1056
1,ad,2605,3/26/2026,Long Position,11592,-1008
1,au,2604,3/26/2026,Long Position,13717,-6170
1,au,2606,3/26/2026,Long Position,97205,-327
1,au,2608,3/26/2026,Long Position,27946,-470
1,au,2610,3/26/2026,Long Position,10315,-317
1,au,2612,3/26/2026,Long Position,7451,479
1,ag,2604,3/26/2026,Long Position,23166,-5186
1,ag,2605,3/26/2026,Long Position,13252,733
1,ag,2606,3/26/2026,Long Position,130540,5094
1,ag,2608,3/26/2026,Long Position,52300,4638
1,ag,2610,3/26/2026,Long Position,18218,1150
1,ag,2612,3/26/2026,Long Position,23248,509
1,rb,2605,3/26/2026,Long Position,697616,-28294
1,rb,2607,3/26/2026,Long Position,362308,-2153
1,rb,2610,3/26/2026,Long Position,433108,11647
1,hc,2605,3/26/2026,Long Position,684267,-31357
1,hc,2607,3/26/2026,Long Position,285115,4185
1,hc,2610,3/26/2026,Long Position,445505,23952
1,ss,2604,3/26/2026,Long Position,8454,-154
1,ss,2605,3/26/2026,Long Position,84506,-3092
1,lu,2604,3/26/2026,Long Position,2632,-7
1,lu,2605,3/26/2026,Long Position,36410,1381
1,lu,2606,3/26/2026,Long Position,39847,-2240
1,fu,2604,3/26/2026,Long Position,5764,-297
1,fu,2605,3/26/2026,Long Position,128169,-14285
1,fu,2606,3/26/2026,Long Position,37622,-1435
1,fu,2607,3/26/2026,Long Position,19325,364
1,fu,2609,3/26/2026,Long Position,42935,-151
1,bu,2604,3/26/2026,Long Position,8311,-4060
1,bu,2605,3/26/2026,Long Position,33329,-727
1,bu,2606,3/26/2026,Long Position,190214,31203
1,br,2604,3/26/2026,Long Position,4216,-3381
1,br,2605,3/26/2026,Long Position,71328,662
1,ru,2605,3/26/2026,Long Position,57301,-3088
1,ru,2609,3/26/2026,Long Position,58328,2310
1,ru,2701,3/26/2026,Long Position,4691,464
1,nr,2604,3/26/2026,Long Position,2097,-176
1,nr,2605,3/26/2026,Long Position,32155,-2858
1,nr,2606,3/26/2026,Long Position,23672,2864
1,sp,2605,3/26/2026,Long Position,93812,-6700
1,sp,2607,3/26/2026,Long Position,76801,2685
1,sp,2609,3/26/2026,Long Position,42450,845
1,op,2604,3/26/2026,Long Position,311,-1275
1,ec,2604,3/26/2026,Long Position,6986,-842
1,cu,2604,3/26/2026,Short Position,75050,-8490
1,cu,2605,3/26/2026,Short Position,130054,-3448
1,cu,2606,3/26/2026,Short Position,89414,1673
1,cu,2607,3/26/2026,Short Position,39223,654
1,cu,2608,3/26/2026,Short Position,21008,226
1,cu,2609,3/26/2026,Short Position,26902,127
1,cu,2612,3/26/2026,Short Position,16451,468
1,al,2604,3/26/2026,Short Position,56982,-9805
1,al,2605,3/26/2026,Short Position,181639,-5577
1,al,2606,3/26/2026,Short Position,103224,4854
1,al,2607,3/26/2026,Short Position,37662,1572
1,al,2608,3/26/2026,Short Position,18158,1094
1,zn,2604,3/26/2026,Short Position,18054,-4099
1,zn,2605,3/26/2026,Short Position,70600,1948
1,zn,2606,3/26/2026,Short Position,32443,2167
1,pb,2604,3/26/2026,Short Position,8364,-1506
1,pb,2605,3/26/2026,Short Position,54298,-4096
1,pb,2606,3/26/2026,Short Position,28155,3051
1,ni,2604,3/26/2026,Short Position,18445,-4434
