"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-19,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
8,0069(brokerage business),581,261,8,0272(brokerage business),1414,34,8,0275(brokerage business),946,46
9,0240(brokerage business),557,119,9,0007(brokerage business),809,67,9,0274(brokerage business),934,16
10,0277(brokerage business),500,231,10,0163(brokerage business),767,-15,10,0240(brokerage business),898,174
11,0274(brokerage business),422,144,11,0042(brokerage business),758,2,11,0029(brokerage business),893,-5
12,0275(brokerage business),364,-81,12,0169(brokerage business),630,1,12,0153(brokerage business),841,44
13,0082(brokerage business),335,165,13,0139(brokerage business),628,40,13,0268(brokerage business),771,24
14,0023(brokerage business),299,208,14,0240(brokerage business),615,23,14,0139(brokerage business),703,-53
15,0272(brokerage business),289,133,15,0254(brokerage business),582,0,15,0049(brokerage business),662,-3
16,0123(brokerage business),284,112,16,0137(brokerage business),510,14,16,0163(brokerage business),662,87
17,0271(brokerage business),280,199,17,0253(brokerage business),495,-1,17,0311(brokerage business),468,72
18,0019(brokerage business),276,259,18,0009(brokerage business),452,29,18,0001(brokerage business),451,110
19,0067(brokerage business),271,224,19,0008(brokerage business),442,0,19,0308(brokerage business),438,-3
20,0125(brokerage business),222,102,20,0315(brokerage business),419,0,20,0134(brokerage business),435,0
Total,,15428,4618,Total,,29863,1530,Total,,28528,1552
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：znall,,,,,,,2026-08-19,,,,
Name of FF Member/OSBP,575440,78488,Name of FF Member/OSBP,250603,-29622,Name of FF Member/OSBP,250603,-29622,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2609,,,,,,,,,,2026-08-19,
1,0148(brokerage business),24064,-3740,1,0148(brokerage business),7535,-2756,1,0139(brokerage business),4468,-1377
2,0163(brokerage business),20946,-1484,2,0163(brokerage business),5979,-490,2,0148(brokerage business),4094,-518
3,0275(brokerage business),18143,-3361,3,0004(brokerage business),4669,-1754,3,0004(brokerage business),3487,-1068
4,0004(brokerage business),13624,-3778,4,0272(brokerage business),4226,-926,4,0272(brokerage business),2858,-606
5,0253(brokerage business),11161,-872,5,0139(brokerage business),3197,-66,5,0315(brokerage business),2362,-331
6,0123(brokerage business),5839,4699,6,0003(brokerage business),2856,0,6,0058(brokerage business),2095,-1746
7,0081(brokerage business),4694,-1735,7,0240(brokerage business),1946,-225,7,0049(brokerage business),2089,-981
8,0058(brokerage business),2902,419,8,0123(brokerage business),1879,-236,8,0052(brokerage business),1875,-262
9,0259(brokerage business),2865,2590,9,0049(brokerage business),1710,-178,9,0253(brokerage business),1797,-714
10,0059(brokerage business),2596,-1417,10,0177(brokerage business),1442,268,10,0082(brokerage business),1762,48
11,0272(brokerage business),2356,-567,11,0096(brokerage business),1076,-88,11,0096(brokerage business),1558,-747
12,0308(brokerage business),2148,-121,12,0253(brokerage business),1000,-565,12,0034(brokerage business),1439,-501
13,0240(brokerage business),1866,-15,13,0019(brokerage business),947,-133,13,0042(brokerage business),1394,-650
14,0139(brokerage business),1779,660,14,0081(brokerage business),863,87,14,0163(brokerage business),1365,-1922
15,0333(brokerage business),1725,1453,15,0268(brokerage business),796,-346,15,0059(brokerage business),1284,-353
16,0274(brokerage business),1635,329,16,0333(brokerage business),792,-1564,16,0025(brokerage business),1191,-4
17,0069(brokerage business),1597,82,17,0059(brokerage business),759,-343,17,0277(brokerage business),1147,-658
18,0049(brokerage business),1569,1027,18,0239(brokerage business),745,-1293,18,0268(brokerage business),1135,-167
19,0239(brokerage business),1293,809,19,0323(brokerage business),735,-311,19,0161(brokerage business),1122,-119
20,0034(brokerage business),1257,527,20,0161(brokerage business),729,210,20,0125(brokerage business),1113,-155
Total,,124059,-4495,Total,,43881,-10709,Total,,39635,-12831
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2610,,,,,,,,,,2026-08-19,
1,0275(brokerage business),43526,9013,1,0148(brokerage business),22705,-2098,1,0148(brokerage business),12900,-31
2,0148(brokerage business),41125,2899,2,0239(brokerage business),14084,-2304,2,0004(brokerage business),9482,-1745
3,0163(brokerage business),38439,105,3,0004(brokerage business),12149,-929,3,0139(brokerage business),8117,-500
4,0004(brokerage business),32770,5697,4,0272(brokerage business),7548,91,4,0272(brokerage business),7562,-938
5,0253(brokerage business),29006,7698,5,0163(brokerage business),7116,-1285,5,0163(brokerage business),6056,2444
6,0272(brokerage business),12425,5369,6,0123(brokerage business),6259,58,6,0003(brokerage business),5510,-475
7,0081(brokerage business),9492,808,7,0335(brokerage business),4626,-747,7,0069(brokerage business),4883,-871
8,0123(brokerage business),7274,3241,8,0253(brokerage business),3629,-1122,8,0058(brokerage business),4360,-1158
9,0096(brokerage business),6851,148,9,0136(brokerage business),3607,610,9,0059(brokerage business),4218,-115
10,0259(brokerage business),6823,1573,10,0308(brokerage business),3420,173,10,0049(brokerage business),3466,-464
11,0239(brokerage business),6046,2585,11,0240(brokerage business),2567,-277,11,0103(brokerage business),3400,410
12,0069(brokerage business),5299,2113,12,0268(brokerage business),2459,70,12,0315(brokerage business),3218,-21
13,0161(brokerage business),5279,1742,13,0103(brokerage business),2382,-959,13,0081(brokerage business),3064,-273
14,0308(brokerage business),5155,1502,14,0274(brokerage business),2278,-16,14,0042(brokerage business),3035,1350
15,0103(brokerage business),5153,1121,15,0018(brokerage business),2151,-146,15,0082(brokerage business),2647,394
16,0042(brokerage business),4613,1072,16,0084(brokerage business),2098,0,16,0025(brokerage business),2468,-154
17,0059(brokerage business),4161,-58,17,0184(brokerage business),1847,193,17,0253(brokerage business),2451,-310
18,0268(brokerage business),3282,1332,18,0137(brokerage business),1765,-328,18,0275(brokerage business),2393,-258
19,0323(brokerage business),2974,1361,19,0139(brokerage business),1486,42,19,0240(brokerage business),2222,-196
20,0034(brokerage business),2723,-889,20,0096(brokerage business),1478,42,20,0034(brokerage business),2086,14
Total,,272416,48432,Total,,105654,-8932,Total,,93538,-2897
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2611,,,,,,,,,,2026-08-19,
1,0163(brokerage business),9867,2189,1,0239(brokerage business),8298,1612,1,0058(brokerage business),2468,1308
2,0148(brokerage business),8975,539,2,0004(brokerage business),6765,882,2,0321(brokerage business),2422,10
3,0004(brokerage business),6272,1156,3,0148(brokerage business),2557,121,3,0148(brokerage business),2222,446
4,0253(brokerage business),4479,1171,4,0253(brokerage business),2242,562,4,0025(brokerage business),2215,-15
5,0081(brokerage business),3055,713,5,0268(brokerage business),2011,-54,5,0272(brokerage business),1951,263
6,0275(brokerage business),2663,1473,6,0123(brokerage business),1971,-5,6,0077(brokerage business),1566,33
7,0239(brokerage business),2148,1806,7,0163(brokerage business),1636,688,7,0009(brokerage business),1431,53
8,0058(brokerage business),1568,1158,8,0081(brokerage business),1345,-250,8,0253(brokerage business),1177,-89
9,0308(brokerage business),1217,319,9,0274(brokerage business),1014,-28,9,0069(brokerage business),1115,-42
10,0123(brokerage business),1213,988,10,0077(brokerage business),757,5,10,0308(brokerage business),994,41
11,0259(brokerage business),1174,904,11,0240(brokerage business),663,-18,11,0123(brokerage business),910,210
12,0096(brokerage business),1033,795,12,0103(brokerage business),493,0,12,0003(brokerage business),866,274
13,0272(brokerage business),922,196,13,0323(brokerage business),427,58,13,0059(brokerage business),837,-103
14,0271(brokerage business),888,646,14,0272(brokerage business),414,-107,14,0096(brokerage business),831,-53
15,0059(brokerage business),846,45,15,0034(brokerage business),356,88,15,0004(brokerage business),700,143
16,0274(brokerage business),818,86,16,0335(brokerage business),210,-70,16,0034(brokerage business),631,-96
17,0333(brokerage business),627,359,17,0009(brokerage business),207,-37,17,0333(brokerage business),573,-14
18,0320(brokerage business),535,333,18,0178(brokerage business),206,162,18,0323(brokerage business),502,-36
19,0151(brokerage business),534,200,19,0042(brokerage business),182,49,19,0163(brokerage business),499,-87
20,0323(brokerage business),504,153,20,0043(brokerage business),176,21,20,0103(brokerage business),488,-19
Total,,49338,15229,Total,,31930,3679,Total,,24398,2227
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：pball,,,,,,,2026-08-19,,,,
Name of FF Member/OSBP,193898,37268,Name of FF Member/OSBP,119962,-2206,Name of FF Member/OSBP,119962,-2206,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2609,,,,,,,,,,2026-08-19,
1,0253(brokerage business),8022,1549,1,0049(brokerage business),2893,-531,1,0006(brokerage business),2916,133
2,0004(brokerage business),7489,-300,2,0103(brokerage business),2522,-316,2,0148(brokerage business),2036,-785
3,0163(brokerage business),6913,-1428,3,0272(brokerage business),2292,197,3,0082(brokerage business),1713,-78
4,0148(brokerage business),6282,-2095,4,0288(brokerage business),2034,-4,4,0163(brokerage business),1539,-248
5,0081(brokerage business),3112,115,5,0004(brokerage business),1448,-692,5,0153(brokerage business),1430,-16
6,0275(brokerage business),2199,-591,6,0274(brokerage business),1346,70,6,0103(brokerage business),1180,-491
7,0259(brokerage business),1350,839,7,0308(brokerage business),1329,-118,7,0081(brokerage business),986,-21
8,0049(brokerage business),1347,1047,8,0148(brokerage business),1269,9,8,0320(brokerage business),982,60
9,0274(brokerage business),1197,128,9,0275(brokerage business),1118,-625,9,0272(brokerage business),975,-117
10,0240(brokerage business),1069,406,10,0339(brokerage business),802,-105,10,0308(brokerage business),975,-85
11,0123(brokerage business),1060,-844,11,0096(brokerage business),693,-37,11,0335(brokerage business),811,-174
12,0006(brokerage business),897,247,12,0139(brokerage business),653,-26,12,0049(brokerage business),793,-624
13,0103(brokerage business),845,89,13,0163(brokerage business),630,-343,13,0007(brokerage business),779,-166
14,0272(brokerage business),816,154,14,0161(brokerage business),589,-168,14,0274(brokerage business),763,-123
15,0308(brokerage business),753,323,15,0058(brokerage business),502,9,15,0253(brokerage business),743,138
16,0069(brokerage business),610,104,16,0331(brokerage business),483,0,16,0004(brokerage business),607,-83
17,0335(brokerage business),409,14,17,0034(brokerage business),418,-17,17,0022(brokerage business),600,0
18,0153(brokerage business),377,-166,18,0059(brokerage business),331,-14,18,0029(brokerage business),454,-153
19,0058(brokerage business),343,-51,19,0137(brokerage business),331,-45,19,0069(brokerage business),427,-354
20,0178(brokerage business),342,173,20,0077(brokerage business),313,-35,20,0275(brokerage business),355,-28
Total,,45432,-287,Total,,21996,-2791,Total,,21064,-3215
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2610,,,,,,,,,,2026-08-19,
1,0148(brokerage business),19064,1213,1,0148(brokerage business),9718,119,1,0148(brokerage business),9352,275
2,0163(brokerage business),17543,5584,2,0272(brokerage business),9066,-1274,2,0239(brokerage business),8829,-828
3,0004(brokerage business),17483,6021,3,0004(brokerage business),5868,573,3,0163(brokerage business),6984,948
4,0253(brokerage business),11137,1832,4,0288(brokerage business),5380,-3,4,0004(brokerage business),5662,172
5,0123(brokerage business),9992,7840,5,0308(brokerage business),4624,4,5,0123(brokerage business),4760,-17
6,0275(brokerage business),5245,1189,6,0049(brokerage business),4183,-95,6,0103(brokerage business),4625,523
7,0272(brokerage business),4242,939,7,0163(brokerage business),3385,-385,7,0335(brokerage business),4495,-1144
8,0081(brokerage business),4042,-1422,8,0069(brokerage business),2498,-293,8,0253(brokerage business),2482,29
9,0259(brokerage business),3105,854,9,0275(brokerage business),2495,-24,9,0272(brokerage business),2168,-172
10,0335(brokerage business),2063,995,10,0123(brokerage business),2489,-67,10,0084(brokerage business),2087,0
11,0274(brokerage business),1847,514,11,0103(brokerage business),2259,119,11,0308(brokerage business),1923,275
12,0240(brokerage business),1726,845,12,0253(brokerage business),1504,-298,12,0042(brokerage business),1676,-199
13,0034(brokerage business),1714,708,13,0077(brokerage business),1320,-2,13,0315(brokerage business),1314,220
14,0082(brokerage business),1406,145,14,0081(brokerage business),1263,-202,14,0034(brokerage business),1245,-875
15,0239(brokerage business),1320,492,15,0239(brokerage business),1033,-162,15,0049(brokerage business),1236,347
16,0043(brokerage business),1104,564,16,0006(brokerage business),944,10,16,0009(brokerage business),1148,31
17,0069(brokerage business),1054,429,17,0295(brokerage business),852,161,17,0081(brokerage business),1023,134
18,0049(brokerage business),1044,868,18,0323(brokerage business),846,-151,18,0268(brokerage business),950,-30
19,0103(brokerage business),986,295,19,0184(brokerage business),839,321,19,0007(brokerage business),790,120
20,0184(brokerage business),907,658,20,0339(brokerage business),835,0,20,0240(brokerage business),786,26
Total,,107024,30563,Total,,61401,-1649,Total,,63535,-165
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：niall,,,,,,,2026-08-19,,,,
Name of FF Member/OSBP,497655,91261,Name of FF Member/OSBP,335992,2597,Name of FF Member/OSBP,333127,2154,,,
Name of Non-FF Member/OSNBP,443,-177,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,2865,443,,,
